Year,Month,State,Data Status,Residential,Commercial,Industrial,Transportation - MWh,Total
1990,10,NE,Final,"483,036","402,900","399,016",.,"1,384,219"
1990,9,NE,Final,"712,139","464,818","393,651",.,"1,681,399"
1990,8,NE,Final,"664,984","506,537","453,849",.,"1,804,395"
1990,7,NE,Final,"740,477","473,810","403,131",.,"1,814,864"
1990,6,NE,Final,"521,375","459,376","429,218",.,"1,553,876"
1990,5,NE,Final,"428,019","373,983","376,112",.,"1,264,209"
1990,4,NE,Final,"472,306","378,254","362,686",.,"1,294,453"
1990,3,NE,Final,"510,280","381,845","363,231",.,"1,340,724"
1990,2,NE,Final,"540,287","383,292","347,268",.,"1,357,007"
1990,1,NE,Final,"648,868","430,048","339,435",.,"1,507,240"
2022,8,NH,Preliminary,"518,604","390,933","174,905",0,"1,084,442"
2022,7,NH,Preliminary,"482,254","399,215","173,557",0,"1,055,026"
2022,6,NH,Preliminary,"365,048","342,197","163,155",0,"870,400"
2022,5,NH,Preliminary,"339,168","323,649","165,640",0,"828,457"
2022,4,NH,Preliminary,"337,895","305,025","152,640",0,"795,560"
2022,3,NH,Preliminary,"403,472","334,917","155,673",0,"894,062"
2022,2,NH,Preliminary,"437,734","322,423","148,988",0,"909,145"
2022,1,NH,Preliminary,"500,700","367,536","155,165",0,"1,023,401"
2021,12,NH,Preliminary,"450,650","338,781","151,518",0,"940,949"
2021,11,NH,Preliminary,"341,419","325,439","153,025",0,"819,884"
2021,10,NH,Preliminary,"314,677","335,622","169,458",0,"819,757"
2021,9,NH,Preliminary,"402,458","340,875","158,344",0,"901,678"
2021,8,NH,Preliminary,"474,721","401,319","192,288",0,"1,068,329"
2021,7,NH,Preliminary,"459,455","368,116","160,108",0,"987,679"
2021,6,NH,Preliminary,"423,025","371,213","171,524",0,"965,762"
2021,5,NH,Preliminary,"322,978","315,910","162,840",0,"801,727"
2021,4,NH,Preliminary,"331,790","306,163","150,962",0,"788,916"
2021,3,NH,Preliminary,"411,994","332,620","154,282",0,"898,896"
2021,2,NH,Preliminary,"429,003","323,333","153,914",0,"906,250"
2021,1,NH,Preliminary,"472,066","346,401","148,133",0,"966,601"
2020,12,NH,Final,"444,220","345,700","150,664",0,"940,584"
2020,11,NH,Final,"354,422","306,625","152,097",0,"813,144"
2020,10,NH,Final,"322,505","322,122","159,776",0,"804,404"
2020,9,NH,Final,"348,159","347,644","172,411",0,"868,214"
2020,8,NH,Final,"500,678","355,982","161,988",0,"1,018,648"
2020,7,NH,Final,"519,315","397,041","165,127",0,"1,081,484"
2020,6,NH,Final,"395,365","334,725","162,733",0,"892,823"
2020,5,NH,Final,"359,282","285,190","141,340",0,"785,812"
2020,4,NH,Final,"351,720","287,221","140,807",0,"779,749"
2020,3,NH,Final,"373,333","333,540","153,910",0,"860,782"
2020,2,NH,Final,"378,993","342,571","159,180",0,"880,744"
2020,1,NH,Final,"442,381","371,348","153,412",0,"967,141"
2019,12,NH,Final,"435,187","365,725","146,262",0,"947,174"
2019,11,NH,Final,"338,792","331,495","157,647",0,"827,934"
2019,10,NH,Final,"302,223","341,322","163,656",0,"807,202"
2019,9,NH,Final,"324,961","353,565","166,980",0,"845,505"
2019,8,NH,Final,"440,553","390,444","171,130",0,"1,002,128"
2019,7,NH,Final,"463,236","420,306","177,821",0,"1,061,363"
2019,6,NH,Final,"323,434","351,719","163,171",0,"838,324"
2019,5,NH,Final,"303,471","337,049","159,754",0,"800,274"
2019,4,NH,Final,"325,595","323,639","155,425",0,"804,660"
2019,3,NH,Final,"387,075","352,493","152,501",0,"892,068"
2019,2,NH,Final,"398,464","336,782","151,306",0,"886,552"
2019,1,NH,Final,"463,838","376,317","158,319",0,"998,473"
2018,12,NH,Final,"431,880","369,180","153,532",0,"954,592"
2018,11,NH,Final,"353,245","348,499","150,832",0,"852,576"
2018,10,NH,Final,"322,168","359,861","173,968",0,"855,997"
2018,9,NH,Final,"387,598","382,590","168,160",0,"938,348"
2018,8,NH,Final,"454,846","433,514","191,897",0,"1,080,257"
2018,7,NH,Final,"466,679","422,089","164,721",0,"1,053,489"
2018,6,NH,Final,"334,056","369,159","175,468",0,"878,684"
2018,5,NH,Final,"303,866","351,428","164,966",0,"820,260"
2018,4,NH,Final,"337,648","326,478","153,602",0,"817,728"
2018,3,NH,Final,"376,105","357,278","155,895",0,"889,278"
2018,2,NH,Final,"372,070","343,129","154,644",0,"869,843"
2018,1,NH,Final,"500,852","379,355","155,026",0,"1,035,233"
2017,12,NH,Final,"443,550","377,543","149,598",0,"970,691"
2017,11,NH,Final,"340,644","346,091","157,360",0,"844,095"
2017,10,NH,Final,"310,728","353,711","165,509",0,"829,948"
2017,9,NH,Final,"326,979","373,508","186,910",0,"887,398"
2017,8,NH,Final,"402,896","400,761","176,849",0,"980,507"
2017,7,NH,Final,"409,469","397,819","172,440",0,"979,729"
2017,6,NH,Final,"342,998","367,582","167,421",0,"878,001"
2017,5,NH,Final,"299,718","329,192","155,123",0,"784,033"
2017,4,NH,Final,"362,209","356,478","148,112",0,"866,799"
2017,3,NH,Final,"367,990","352,630","161,055",0,"881,675"
2017,2,NH,Final,"377,738","341,255","151,053",0,"870,047"
2017,1,NH,Final,"456,576","393,268","164,495",0,"1,014,339"
2016,12,NH,Final,"379,699","355,708","153,587",0,"888,995"
2016,11,NH,Final,"317,257","330,787","158,012",0,"806,056"
2016,10,NH,Final,"317,059","360,276","171,135",0,"848,470"
2016,9,NH,Final,"408,855","415,272","181,041",0,"1,005,169"
2016,8,NH,Final,"454,107","428,887","187,926",0,"1,070,920"
2016,7,NH,Final,"403,921","409,361","176,693",0,"989,976"
2016,6,NH,Final,"327,356","369,240","171,788",0,"868,384"
2016,5,NH,Final,"295,088","327,424","157,790",0,"780,302"
2016,4,NH,Final,"340,810","350,553","157,993",0,"849,355"
2016,3,NH,Final,"384,321","374,848","164,879",0,"924,048"
2016,2,NH,Final,"393,510","373,358","164,993",0,"931,861"
2016,1,NH,Final,"416,423","370,477","154,520",0,"941,421"
2015,12,NH,Final,"361,498","346,183","152,611",0,"860,293"
2015,11,NH,Final,"309,202","342,426","158,135",0,"809,763"
2015,10,NH,Final,"322,998","366,089","166,943",0,"856,031"
2015,9,NH,Final,"405,243","409,354","182,500",0,"997,097"
2015,8,NH,Final,"426,327","422,043","185,065",0,"1,033,434"
2015,7,NH,Final,"374,912","398,716","173,212",0,"946,840"
2015,6,NH,Final,"333,005","400,733","174,243",0,"907,980"
2015,5,NH,Final,"303,821","337,037","159,511",0,"800,369"
2015,4,NH,Final,"358,940","345,911","158,109",0,"862,959"
2015,3,NH,Final,"432,959","367,158","156,819",0,"956,936"
2015,2,NH,Final,"438,547","375,353","159,725",0,"973,624"
2015,1,NH,Final,"459,496","380,172","154,154",0,"993,823"
2014,12,NH,Final,"391,207","384,657","158,024",0,"933,888"
2014,11,NH,Final,"327,913","335,126","157,327",0,"820,367"
2014,10,NH,Final,"311,029","354,281","165,282",0,"830,592"
2014,9,NH,Final,"368,193","390,475","177,988",0,"936,656"
2014,8,NH,Final,"399,514","397,615","178,873",0,"976,002"
2014,7,NH,Final,"397,386","403,146","175,247",0,"975,779"
2014,6,NH,Final,"311,667","356,838","165,039",0,"833,545"
2014,5,NH,Final,"314,852","342,260","158,931",0,"816,044"
2014,4,NH,Final,"354,860","355,138","154,425",0,"864,423"
2014,3,NH,Final,"401,551","356,101","151,652",0,"909,303"
2014,2,NH,Final,"452,659","395,486","169,843",0,"1,017,988"
2014,1,NH,Final,"479,655","393,406","156,433",0,"1,029,494"
2013,12,NH,Final,"419,036","375,758","160,653",0,"955,447"
2013,11,NH,Final,"331,104","340,333","158,030",0,"829,467"
2013,10,NH,Final,"306,162","351,932","162,052",0,"820,146"
2013,9,NH,Final,"384,495","406,558","178,989",0,"970,042"
2013,8,NH,Final,"425,494","424,531","183,386",0,"1,033,411"
2013,7,NH,Final,"440,308","429,618","174,817",0,"1,044,742"
2013,6,NH,Final,"340,902","372,592","166,383",0,"879,878"
2013,5,NH,Final,"309,608","352,744","162,190",0,"824,542"
2013,4,NH,Final,"351,751","350,672","155,358",0,"857,781"
2013,3,NH,Final,"369,145","344,568","150,152",0,"863,865"
2013,2,NH,Final,"434,039","387,830","164,450",0,"986,319"
2013,1,NH,Final,"441,828","379,729","156,079",0,"977,636"
2012,12,NH,Final,"398,045","369,848","159,563",0,"927,456"
2012,11,NH,Final,"334,870","346,235","152,090",0,"833,194"
2012,10,NH,Final,"312,733","363,595","162,643",0,"838,970"
2012,9,NH,Final,"383,757","413,374","175,614",0,"972,745"
2012,8,NH,Final,"451,779","439,170","180,438",0,"1,071,387"
2012,7,NH,Final,"418,284","408,543","179,769",0,"1,006,596"
2012,6,NH,Final,"324,235","369,926","158,270",0,"852,432"
2012,5,NH,Final,"299,617","333,415","153,528",0,"786,561"
2012,4,NH,Final,"324,270","343,894","157,389",0,"825,553"
2012,3,NH,Final,"365,569","353,925","155,690",0,"875,185"
2012,2,NH,Final,"392,398","359,736","160,593",0,"912,727"
2012,1,NH,Final,"433,650","376,759","157,048",0,"967,456"
2011,12,NH,Final,"361,216","346,836","154,067",0,"862,119"
2011,11,NH,Final,"324,072","338,033","154,109",0,"816,214"
2011,10,NH,Final,"325,195","380,963","165,277",0,"871,435"
2011,9,NH,Final,"377,520","399,656","176,251",0,"953,427"
2011,8,NH,Final,"419,933","413,296","177,929",0,"1,011,157"
2011,7,NH,Final,"402,498","411,159","171,452",0,"985,109"
2011,6,NH,Final,"336,577","389,170","162,067",0,"887,815"
2011,5,NH,Final,"300,807","330,201","148,837",0,"779,845"
2011,4,NH,Final,"354,817","356,933","157,632",0,"869,383"
2011,3,NH,Final,"381,623","357,034","153,338",0,"891,995"
2011,2,NH,Final,"421,835","369,423","157,819",0,"949,077"
2011,1,NH,Final,"447,994","385,401","157,634",0,"991,030"
2010,12,NH,Final,"390,767","361,850","153,217",0,"905,834"
2010,11,NH,Final,"324,352","332,694","155,274",0,"812,320"
2010,10,NH,Final,"327,160","364,648","165,035",0,"856,843"
2010,9,NH,Final,"389,021","402,256","178,932",0,"970,209"
2010,8,NH,Final,"437,210","420,395","177,795",0,"1,035,400"
2010,7,NH,Final,"439,922","423,028","174,982",0,"1,037,932"
2010,6,NH,Final,"326,219","364,846","156,604",0,"847,669"
2010,5,NH,Final,"308,342","346,391","156,671",0,"811,404"
2010,4,NH,Final,"332,347","347,963","154,978",0,"835,288"
2010,3,NH,Final,"354,354","347,181","152,418",0,"853,953"
2010,2,NH,Final,"397,681","362,039","158,105",0,"917,826"
2010,1,NH,Final,"458,093","389,146","158,156",0,"1,005,395"
2009,12,NH,Final,"389,006","356,481","145,605",0,"891,091"
2009,11,NH,Final,"335,941","340,741","146,695",0,"823,376"
2009,10,NH,Final,"331,300","353,076","157,026",0,"841,401"
2009,9,NH,Final,"384,787","387,108","166,258",0,"938,153"
2009,8,NH,Final,"423,394","420,269","170,555",0,"1,014,218"
2009,7,NH,Final,"349,705","380,667","153,989",0,"884,361"
2009,6,NH,Final,"302,605","348,480","144,442",0,"795,527"
2009,5,NH,Final,"310,000","351,007","148,535",0,"809,542"
2009,4,NH,Final,"346,964","363,647","149,055",0,"859,666"
2009,3,NH,Final,"365,728","346,390","144,744",0,"856,862"
2009,2,NH,Final,"433,859","394,960","158,579",0,"987,397"
2009,1,NH,Final,"448,234","397,936","150,729",0,"996,899"
2008,12,NH,Final,"386,913","349,817","140,510",0,"877,240"
2008,11,NH,Final,"346,670","349,468","165,838",0,"861,976"
2008,10,NH,Final,"319,199","354,575","173,920",0,"847,694"
2008,9,NH,Final,"331,865","383,520","176,936",0,"892,320"
2008,8,NH,Final,"390,713","408,246","184,781",0,"983,740"
2008,7,NH,Final,"416,357","425,360","182,157",0,"1,023,873"
2008,6,NH,Final,"346,662","392,546","181,137",0,"920,345"
2008,5,NH,Final,"304,266","360,615","176,888",0,"841,769"
2008,4,NH,Final,"332,895","362,446","169,162",0,"864,503"
2008,3,NH,Final,"385,547","360,183","171,972",0,"917,702"
2008,2,NH,Final,"385,814","364,473","177,992",0,"928,279"
2008,1,NH,Final,"447,050","406,847","163,951",0,"1,017,848"
2007,12,NH,Final,"430,488","392,734","168,391",0,"991,613"
2007,11,NH,Final,"350,960","360,669","180,062",0,"891,692"
2007,10,NH,Final,"316,514","375,872","182,388",0,"874,774"
2007,9,NH,Final,"352,388","389,698","184,722",0,"926,809"
2007,8,NH,Final,"424,510","421,833","191,188",0,"1,037,531"
2007,7,NH,Final,"393,088","411,774","189,215",0,"994,076"
2007,6,NH,Final,"342,467","381,631","187,480",0,"911,579"
2007,5,NH,Final,"319,164","367,381","185,139",0,"871,684"
2007,4,NH,Final,"336,724","344,898","174,224",0,"855,846"
2007,3,NH,Final,"386,878","368,613","176,940",0,"932,431"
2007,2,NH,Final,"404,192","370,789","181,739",0,"956,719"
2007,1,NH,Final,"435,498","383,896","171,708",0,"991,103"
2006,12,NH,Final,"393,008","375,555","183,023",0,"951,585"
2006,11,NH,Final,"341,350","358,032","184,711",0,"884,093"
2006,10,NH,Final,"315,633","369,837","177,653",0,"863,123"
2006,9,NH,Final,"317,810","404,214","164,413",0,"886,437"
2006,8,NH,Final,"416,213","439,842","188,077",0,"1,044,131"
2006,7,NH,Final,"448,511","420,493","188,210",0,"1,057,214"
2006,6,NH,Final,"360,578","400,997","162,516",0,"924,091"
2006,5,NH,Final,"309,673","342,951","182,781",0,"835,404"
2006,4,NH,Final,"319,088","332,075","171,266",0,"822,428"
2006,3,NH,Final,"378,664","361,665","180,869",0,"921,198"
2006,2,NH,Final,"368,940","338,264","175,436",0,"882,640"
2006,1,NH,Final,"431,130","418,630","172,238",0,"1,021,998"
2005,12,NH,Final,"424,071","397,421","168,502",0,"989,994"
2005,11,NH,Final,"342,551","348,683","170,738",0,"861,973"
2005,10,NH,Final,"323,303","377,099","192,407",0,"892,809"
2005,9,NH,Final,"341,942","395,056","195,043",0,"932,040"
2005,8,NH,Final,"439,800","434,349","191,020",0,"1,065,169"
2005,7,NH,Final,"427,987","426,766","188,958",0,"1,043,711"
2005,6,NH,Final,"365,280","393,562","186,406",0,"945,249"
2005,5,NH,Final,"307,793","347,264","181,852",0,"836,910"
2005,4,NH,Final,"316,793","349,735","178,463",0,"844,991"
2005,3,NH,Final,"374,046","363,988","165,675",0,"903,710"
2005,2,NH,Final,"376,551","349,964","178,285",0,"904,800"
2005,1,NH,Final,"455,259","391,834","176,180",0,"1,023,273"
2004,12,NH,Final,"414,126","378,187","182,883",0,"975,196"
2004,11,NH,Final,"334,803","337,836","182,268",0,"854,907"
2004,10,NH,Final,"306,409","352,979","193,826",0,"853,214"
2004,9,NH,Final,"335,197","370,852","196,109",0,"902,158"
2004,8,NH,Final,"390,488","400,086","208,367",0,"998,941"
2004,7,NH,Final,"357,876","399,298","206,547",0,"963,721"
2004,6,NH,Final,"317,066","348,501","190,067",0,"855,634"
2004,5,NH,Final,"293,813","350,392","195,900",0,"840,105"
2004,4,NH,Final,"325,067","329,610","191,284",0,"845,961"
2004,3,NH,Final,"356,522","353,848","194,956",0,"905,326"
2004,2,NH,Final,"390,978","351,810","186,740",0,"929,528"
2004,1,NH,Final,"459,392","389,675","199,551",0,"1,048,618"
2003,12,NH,Final,"413,204","369,027","176,932",0,"959,162"
2003,11,NH,Final,"320,139","327,512","190,204",0,"837,856"
2003,10,NH,Final,"299,968","355,246","208,908",0,"864,122"
2003,9,NH,Final,"336,504","383,328","214,125",0,"933,957"
2003,8,NH,Final,"400,425","406,154","224,775",0,"1,031,354"
2003,7,NH,Final,"393,166","407,101","210,985",0,"1,011,253"
2003,6,NH,Final,"306,280","347,185","215,452",0,"868,916"
2003,5,NH,Final,"291,340","329,831","199,570",0,"820,742"
2003,4,NH,Final,"312,497","327,069","190,505",0,"830,070"
2003,3,NH,Final,"364,993","347,752","186,917",0,"899,662"
2003,2,NH,Final,"373,654","341,686","193,735",0,"909,076"
2003,1,NH,Final,"439,664","375,925","190,783",0,"1,006,372"
2002,12,NH,Final,"439,560","370,244","185,485",.,"1,013,859"
2002,11,NH,Final,"309,937","308,447","183,802",.,"812,442"
2002,10,NH,Final,"301,806","336,689","188,369",.,"837,862"
2002,9,NH,Final,"307,479","353,659","191,314",.,"863,376"
2002,8,NH,Final,"381,760","385,015","206,780",.,"984,461"
2002,7,NH,Final,"369,738","375,265","187,582",.,"943,008"
2002,6,NH,Final,"289,361","328,136","187,988",.,"815,495"
2002,5,NH,Final,"278,448","323,128","183,870",.,"795,381"
2002,4,NH,Final,"296,049","298,965","172,508",.,"777,790"
2002,3,NH,Final,"321,785","312,890","179,522",.,"824,714"
2002,2,NH,Final,"318,157","304,659","184,263",.,"817,395"
2002,1,NH,Final,"388,441","327,402","170,809",.,"897,605"
2001,12,NH,Final,"332,534","341,761","164,690",.,"850,062"
2001,11,NH,Final,"290,823","284,499","205,150",.,"792,204"
2001,10,NH,Final,"283,255","324,574","200,244",.,"819,932"
2001,9,NH,Final,"285,465","328,143","207,085",.,"831,840"
2001,8,NH,Final,"354,821","371,045","225,096",.,"962,043"
2001,7,NH,Final,"328,445","351,782","203,396",.,"894,450"
2001,6,NH,Final,"296,843","334,623","226,309",.,"868,619"
2001,5,NH,Final,"269,802","310,713","218,950",.,"809,932"
2001,4,NH,Final,"279,614","298,559","203,301",.,"792,419"
2001,3,NH,Final,"343,675","315,534","205,287",.,"875,044"
2001,2,NH,Final,"319,132","293,647","219,446",.,"843,225"
2001,1,NH,Final,"404,881","355,888","203,595",.,"975,779"
2000,12,NH,Final,"364,153","345,859","213,463",.,"934,965"
2000,11,NH,Final,"293,120","304,666","221,247",.,"830,188"
2000,10,NH,Final,"274,992","307,108","222,767",.,"815,745"
2000,9,NH,Final,"241,845","280,957","200,413",.,"734,199"
2000,8,NH,Final,"310,184","341,283","240,500",.,"902,304"
2000,7,NH,Final,"305,971","337,442","217,220",.,"871,000"
2000,6,NH,Final,"273,895","320,491","241,976",.,"846,871"
2000,5,NH,Final,"277,689","296,593","207,387",.,"792,266"
2000,4,NH,Final,"271,143","288,747","210,865",.,"781,242"
2000,3,NH,Final,"309,571","304,452","222,392",.,"847,622"
2000,2,NH,Final,"332,707","307,378","202,884",.,"853,977"
2000,1,NH,Final,"400,863","339,470","196,290",.,"948,524"
1999,12,NH,Final,"328,566","294,548","191,027",.,"825,319"
1999,11,NH,Final,"290,427","277,011","198,136",.,"776,150"
1999,10,NH,Final,"269,454","288,309","214,252",.,"782,768"
1999,9,NH,Final,"278,695","317,477","226,521",.,"833,512"
1999,8,NH,Final,"318,675","331,688","227,393",.,"887,912"
1999,7,NH,Final,"333,661","346,099","230,814",.,"921,485"
1999,6,NH,Final,"289,476","316,875","237,547",.,"854,558"
1999,5,NH,Final,"252,677","288,765","212,073",.,"763,527"
1999,4,NH,Final,"272,177","273,448","202,757",.,"759,318"
1999,3,NH,Final,"312,601","285,691","190,157",.,"798,896"
1999,2,NH,Final,"288,433","266,485","178,794",.,"744,062"
1999,1,NH,Final,"405,321","317,173","206,839",.,"940,573"
1998,12,NH,Final,"344,893","304,931","215,603",.,"876,208"
1998,11,NH,Final,"268,733","263,185","206,162",.,"748,864"
1998,10,NH,Final,"244,922","259,077","202,631",.,"716,883"
1998,9,NH,Final,"256,738","283,354","202,725",.,"753,800"
1998,8,NH,Final,"295,390","311,946","222,158",.,"839,667"
1998,7,NH,Final,"296,399","323,050","209,452",.,"838,877"
1998,6,NH,Final,"243,505","285,130","191,130",.,"730,295"
1998,5,NH,Final,"247,416","254,767","207,310",.,"719,648"
1998,4,NH,Final,"262,543","247,072","192,536",.,"712,998"
1998,3,NH,Final,"305,123","268,707","197,876",.,"782,379"
1998,2,NH,Final,"286,185","253,349","186,426",.,"736,350"
1998,1,NH,Final,"348,910","296,072","190,858",.,"847,213"
1997,12,NH,Final,"337,297","311,893","189,568",.,"849,351"
1997,11,NH,Final,"268,758","253,290","206,473",.,"738,896"
1997,10,NH,Final,"248,876","257,697","206,440",.,"723,848"
1997,9,NH,Final,"260,554","282,597","211,969",.,"765,825"
1997,8,NH,Final,"256,319","285,704","219,024",.,"770,898"
1997,7,NH,Final,"280,562","295,788","195,731",.,"782,560"
1997,6,NH,Final,"251,985","282,947","212,410",.,"757,755"
1997,5,NH,Final,"242,683","249,655","203,010",.,"705,517"
1997,4,NH,Final,"273,293","250,274","172,355",.,"706,609"
1997,3,NH,Final,"304,660","260,053","188,621",.,"763,650"
1997,2,NH,Final,"291,974","261,923","182,338",.,"747,379"
1997,1,NH,Final,"371,625","288,330","183,786",.,"854,880"
1996,12,NH,Final,"289,133","249,269","158,352",.,"706,243"
1996,11,NH,Final,"273,936","253,764","212,751",.,"752,475"
1996,10,NH,Final,"259,649","251,663","206,415",.,"730,186"
1996,9,NH,Final,"251,146","278,524","211,404",.,"759,317"
1996,8,NH,Final,"292,103","307,471","203,143",.,"812,226"
1996,7,NH,Final,"263,055","284,122","214,361",.,"770,827"
1996,6,NH,Final,"256,994","280,517","205,440",.,"752,147"
1996,5,NH,Final,"243,703","246,585","193,481",.,"692,610"
1996,4,NH,Final,"272,315","247,680","185,198",.,"714,627"
1996,3,NH,Final,"313,541","271,233","183,346",.,"777,525"
1996,2,NH,Final,"322,546","273,672","194,616",.,"800,044"
1996,1,NH,Final,"391,005","301,365","175,233",.,"877,563"
1995,12,NH,Final,"337,055","286,948","184,831",.,"820,201"
1995,11,NH,Final,"270,666","256,925","191,495",.,"730,048"
1995,10,NH,Final,"236,380","246,561","198,490",.,"692,199"
1995,9,NH,Final,"225,899","260,979","204,857",.,"702,919"
1995,8,NH,Final,"291,843","298,140","205,557",.,"806,162"
1995,7,NH,Final,"282,138","295,924","200,926",.,"789,256"
1995,6,NH,Final,"247,945","281,348","188,712",.,"729,370"
1995,5,NH,Final,"239,751","241,042","170,883",.,"661,751"
1995,4,NH,Final,"271,822","247,318","192,658",.,"721,893"
1995,3,NH,Final,"299,957","262,309","180,238",.,"754,176"
1995,2,NH,Final,"310,694","268,815","179,353",.,"769,809"
1995,1,NH,Final,"350,279","279,320","188,336",.,"829,574"
1994,12,NH,Final,"297,082","335,313","141,663",.,"784,219"
1994,11,NH,Final,"243,704","303,010","136,748",.,"693,664"
1994,10,NH,Final,"243,300","315,111","139,896",.,"708,463"
1994,9,NH,Final,"246,948","337,081","148,408",.,"742,625"
