,Date,Valid,Installed_Charge_Capacity,Installed_Discharge_Capacity,Total_Charge,Total_Discharge,Hourly_Charging,Hourly_Discharging
218,07/10/2024,True,9253,8025,7726.255,6291.6,"[425.638, 453.397, 296.096, 397.87899999999996, 342.36100000000005, 222.072, 148.048, 490.409, 1091.854, 758.7459999999999, 749.493, 240.57800000000003, 157.30100000000002, 166.55400000000003, 111.036, 175.807, 277.59, 212.819, 185.06, 175.807, 92.53, 166.55400000000003, 148.048, 240.57800000000003]","[112.35, 72.22500000000001, 80.25, 56.175, 32.1, 80.25, 304.95, 184.575, 96.3, 48.15, 72.22500000000001, 88.275, 128.4, 192.6, 449.4, 312.975, 256.8, 232.725, 329.025, 1147.575, 1452.525, 393.225, 152.475, 16.05]"
219,07/11/2024,True,9253,8025,7809.532,5842.2,"[601.445, 601.445, 296.096, 194.31300000000002, 175.807, 92.53, 120.28900000000002, 499.66200000000003, 1064.095, 916.047, 545.927, 203.56600000000003, 314.60200000000003, 314.60200000000003, 129.54199999999997, 120.28900000000002, 314.60200000000003, 249.83100000000002, 111.036, 240.57800000000003, 92.53, 175.807, 129.54199999999997, 305.349]","[40.125, 24.075, 24.075, 48.15, 88.275, 208.65, 312.975, 288.90000000000003, 96.3, 40.125, 120.375, 192.6, 64.2, 144.45000000000002, 112.35, 144.45000000000002, 393.225, 136.425, 160.5, 794.475, 1267.95, 810.525, 272.85, 56.175]"
220,07/12/2024,True,9253,8025,8216.664,6018.75,"[240.57800000000003, 508.915, 268.337, 268.337, 259.08399999999995, 212.819, 203.56600000000003, 175.807, 953.0590000000001, 1054.842, 268.337, 370.12, 536.674, 333.10800000000006, 508.915, 370.12, 249.83100000000002, 222.072, 83.27700000000002, 55.518, 27.759, 323.855, 360.867, 360.867]","[80.25, 16.05, 80.25, 88.275, 112.35, 200.625, 337.05, 296.92500000000007, 80.25, 128.4, 176.55, 232.725, 192.6, 264.825, 176.55, 272.85, 128.4, 112.35, 232.725, 481.5, 1267.95, 690.15, 329.025, 40.125]"
221,07/13/2024,True,9253,8025,6088.474,4469.925,"[314.60200000000003, 333.10800000000006, 314.60200000000003, 259.08399999999995, 222.072, 333.10800000000006, 185.06, 175.807, 462.65000000000003, 832.77, 305.349, 111.036, 120.28900000000002, 64.77099999999999, 286.843, 185.06, 203.56600000000003, 240.57800000000003, 222.072, 157.30100000000002, 259.08399999999995, 333.10800000000006, 101.78300000000002, 64.77099999999999]","[24.075, 16.05, 40.125, 16.05, 8.025, 16.05, 248.775, 192.6, 72.22500000000001, 48.15, 88.275, 96.3, 280.875, 296.92500000000007, 136.425, 513.6, 385.2, 200.625, 80.25, 585.8249999999999, 818.55, 168.525, 88.275, 48.15]"
222,07/14/2024,True,9253,8025,5579.559,5641.575,"[83.27700000000002, 222.072, 138.795, 111.036, 101.78300000000002, 74.024, 277.59, 490.409, 1091.854, 582.939, 203.56600000000003, 74.024, 74.024, 74.024, 120.28900000000002, 157.30100000000002, 101.78300000000002, 157.30100000000002, 212.819, 55.518, 74.024, 268.337, 323.855, 508.915]","[40.125, 8.025, 8.025, 0.0, 8.025, 8.025, 256.8, 160.5, 40.125, 40.125, 72.22500000000001, 72.22500000000001, 80.25, 136.425, 184.575, 256.8, 385.2, 401.25, 288.90000000000003, 1316.1, 1356.225, 345.075, 136.425, 40.125]"
223,07/15/2024,True,9253,8025,7069.292,6018.75,"[527.421, 545.927, 582.939, 296.096, 203.56600000000003, 101.78300000000002, 64.77099999999999, 74.024, 249.83100000000002, 842.023, 851.276, 333.10800000000006, 185.06, 277.59, 83.27700000000002, 175.807, 231.32500000000002, 166.55400000000003, 111.036, 64.77099999999999, 129.54199999999997, 434.891, 222.072, 314.60200000000003]","[24.075, 48.15, 32.1, 16.05, 32.1, 32.1, 208.65, 224.7, 24.075, 24.075, 80.25, 96.3, 144.45000000000002, 128.4, 128.4, 304.95, 256.8, 168.525, 401.25, 1757.4749999999997, 1492.6500000000003, 224.7, 80.25, 88.275]"
224,07/16/2024,True,9253,8025,8549.772,5986.650000000001,"[527.421, 582.939, 388.62600000000003, 259.08399999999995, 286.843, 268.337, 203.56600000000003, 370.12, 990.071, 619.951, 296.096, 333.10800000000006, 397.87899999999996, 453.397, 370.12, 268.337, 277.59, 185.06, 148.048, 74.024, 138.795, 342.36100000000005, 333.10800000000006, 434.891]","[48.15, 40.125, 40.125, 16.05, 24.075, 24.075, 128.4, 104.325, 128.4, 64.2, 224.7, 232.725, 216.675, 256.8, 136.425, 248.775, 168.525, 200.625, 312.975, 1075.3500000000001, 1661.175, 433.35, 96.3, 104.325]"
225,07/17/2024,True,9253,8025,7726.255,5561.325,"[518.1679999999999, 407.13200000000006, 351.614, 397.87899999999996, 129.54199999999997, 222.072, 101.78300000000002, 240.57800000000003, 823.517, 749.493, 721.734, 305.349, 240.57800000000003, 240.57800000000003, 370.12, 259.08399999999995, 194.31300000000002, 166.55400000000003, 314.60200000000003, 101.78300000000002, 55.518, 333.10800000000006, 240.57800000000003, 240.57800000000003]","[120.375, 80.25, 24.075, 72.22500000000001, 128.4, 88.275, 240.75, 88.275, 184.575, 160.5, 216.675, 112.35, 184.575, 120.375, 240.75, 144.45000000000002, 176.55, 337.05, 128.4, 569.775, 1035.2250000000001, 778.425, 184.575, 144.45000000000002]"
226,07/18/2024,True,9253,8025,6551.124,7423.125,"[212.819, 138.795, 240.57800000000003, 194.31300000000002, 101.78300000000002, 129.54199999999997, 129.54199999999997, 286.843, 990.071, 971.5649999999999, 675.4689999999999, 351.614, 212.819, 259.08399999999995, 129.54199999999997, 148.048, 203.56600000000003, 157.30100000000002, 286.843, 74.024, 46.265, 185.06, 222.072, 203.56600000000003]","[296.92500000000007, 160.5, 80.25, 64.2, 96.3, 112.35, 345.075, 176.55, 64.2, 120.375, 64.2, 48.15, 88.275, 40.125, 280.875, 337.05, 216.675, 208.65, 393.225, 1484.625, 1781.55, 722.25, 128.4, 112.35]"
227,07/19/2024,True,9253,8025,8420.23,6090.975,"[342.36100000000005, 499.66200000000003, 592.192, 536.674, 222.072, 268.337, 203.56600000000003, 462.65000000000003, 832.77, 1221.396, 879.035, 462.65000000000003, 240.57800000000003, 129.54199999999997, 194.31300000000002, 175.807, 194.31300000000002, 74.024, 148.048, 37.012, 55.518, 138.795, 212.819, 296.096]","[80.25, 48.15, 64.2, 96.3, 120.375, 96.3, 200.625, 56.175, 56.175, 72.22500000000001, 72.22500000000001, 136.425, 88.275, 120.375, 152.475, 136.425, 152.475, 304.95, 337.05, 1292.025, 1356.225, 625.95, 304.95, 120.375]"
228,07/20/2024,True,9253,8025,6800.955,2945.175,"[462.65000000000003, 619.951, 638.4570000000001, 518.1679999999999, 249.83100000000002, 92.53, 64.77099999999999, 240.57800000000003, 703.228, 712.481, 434.891, 296.096, 259.08399999999995, 212.819, 212.819, 175.807, 83.27700000000002, 231.32500000000002, 166.55400000000003, 101.78300000000002, 92.53, 92.53, 64.77099999999999, 74.024]","[112.35, 56.175, 40.125, 24.075, 40.125, 32.1, 152.475, 80.25, 24.075, 24.075, 64.2, 176.55, 112.35, 144.45000000000002, 112.35, 56.175, 232.725, 48.15, 96.3, 168.525, 465.45, 272.85, 337.05, 72.22500000000001]"
229,07/21/2024,True,9253,8025,5311.222,5457.0,"[148.048, 222.072, 203.56600000000003, 166.55400000000003, 305.349, 175.807, 46.265, 166.55400000000003, 712.481, 832.77, 619.951, 212.819, 138.795, 138.795, 166.55400000000003, 129.54199999999997, 166.55400000000003, 111.036, 129.54199999999997, 212.819, 64.77099999999999, 55.518, 111.036, 74.024]","[144.45000000000002, 40.125, 24.075, 24.075, 104.325, 192.6, 593.8500000000001, 521.625, 64.2, 40.125, 48.15, 152.475, 240.75, 208.65, 104.325, 152.475, 168.525, 152.475, 345.075, 272.85, 650.025, 385.2, 425.325, 401.25]"
230,07/22/2024,True,9253,8025,6532.618,6468.150000000001,"[222.072, 314.60200000000003, 351.614, 240.57800000000003, 388.62600000000003, 111.036, 212.819, 138.795, 333.10800000000006, 416.385, 490.409, 499.66200000000003, 305.349, 425.638, 129.54199999999997, 388.62600000000003, 388.62600000000003, 323.855, 185.06, 74.024, 55.518, 55.518, 212.819, 268.337]","[208.65, 104.325, 96.3, 40.125, 104.325, 120.375, 168.525, 136.425, 88.275, 160.5, 104.325, 72.22500000000001, 224.7, 88.275, 497.55, 577.8000000000001, 96.3, 128.4, 88.275, 609.9, 1284.0, 874.725, 457.425, 136.425]"
231,07/23/2024,True,9253,8025,7494.93,5874.3,"[416.385, 305.349, 194.31300000000002, 286.843, 490.409, 129.54199999999997, 92.53, 203.56600000000003, 592.192, 888.288, 703.228, 555.18, 416.385, 333.10800000000006, 259.08399999999995, 175.807, 203.56600000000003, 185.06, 222.072, 55.518, 37.012, 129.54199999999997, 277.59, 342.36100000000005]","[64.2, 56.175, 80.25, 56.175, 72.22500000000001, 208.65, 216.675, 168.525, 128.4, 152.475, 96.3, 112.35, 120.375, 152.475, 104.325, 160.5, 160.5, 256.8, 256.8, 906.825, 1500.675, 617.925, 144.45000000000002, 80.25]"
232,07/24/2024,True,9253,8025,7689.243,7479.3,"[314.60200000000003, 370.12, 370.12, 231.32500000000002, 222.072, 249.83100000000002, 111.036, 203.56600000000003, 832.77, 1101.107, 564.433, 425.638, 212.819, 397.87899999999996, 314.60200000000003, 148.048, 175.807, 212.819, 111.036, 83.27700000000002, 101.78300000000002, 212.819, 397.87899999999996, 323.855]","[80.25, 32.1, 24.075, 88.275, 72.22500000000001, 112.35, 152.475, 337.05, 208.65, 40.125, 64.2, 144.45000000000002, 192.6, 160.5, 136.425, 345.075, 393.225, 850.65, 609.9, 1580.925, 1372.275, 369.15, 72.22500000000001, 40.125]"
233,07/25/2024,True,9253,8025,9641.626,7262.625,"[601.445, 351.614, 444.144, 573.686, 647.71, 249.83100000000002, 268.337, 185.06, 721.734, 1147.372, 888.288, 471.90299999999996, 314.60200000000003, 296.096, 499.66200000000003, 351.614, 203.56600000000003, 351.614, 212.819, 101.78300000000002, 120.28900000000002, 148.048, 240.57800000000003, 249.83100000000002]","[8.025, 16.05, 32.1, 48.15, 112.35, 280.875, 385.2, 288.90000000000003, 96.3, 56.175, 120.375, 208.65, 272.85, 216.675, 248.775, 296.92500000000007, 473.475, 176.55, 128.4, 1235.85, 1685.25, 633.975, 160.5, 80.25]"
234,07/26/2024,True,9253,8025,9077.193000000001,5392.8,"[601.445, 638.4570000000001, 693.975, 601.445, 407.13200000000006, 286.843, 231.32500000000002, 296.096, 286.843, 999.3240000000001, 980.818, 425.638, 231.32500000000002, 277.59, 536.674, 157.30100000000002, 157.30100000000002, 240.57800000000003, 185.06, 46.265, 64.77099999999999, 111.036, 129.54199999999997, 490.409]","[8.025, 32.1, 16.05, 24.075, 112.35, 120.375, 96.3, 216.675, 112.35, 144.45000000000002, 184.575, 88.275, 232.725, 200.625, 152.475, 272.85, 304.95, 88.275, 80.25, 553.725, 1404.375, 738.3, 168.525, 40.125]"
235,07/27/2024,True,9253,8025,5598.0650000000005,4028.55,"[462.65000000000003, 286.843, 333.10800000000006, 277.59, 231.32500000000002, 157.30100000000002, 55.518, 231.32500000000002, 370.12, 629.2040000000001, 333.10800000000006, 490.409, 212.819, 175.807, 148.048, 129.54199999999997, 129.54199999999997, 212.819, 185.06, 74.024, 37.012, 185.06, 129.54199999999997, 120.28900000000002]","[88.275, 8.025, 16.05, 40.125, 40.125, 64.2, 136.425, 112.35, 104.325, 64.2, 112.35, 56.175, 64.2, 152.475, 112.35, 160.5, 208.65, 208.65, 256.8, 545.7, 617.925, 304.95, 393.225, 160.5]"
236,07/28/2024,True,9253,8025,6551.124,5794.05,"[305.349, 416.385, 388.62600000000003, 166.55400000000003, 166.55400000000003, 157.30100000000002, 129.54199999999997, 92.53, 508.915, 851.276, 536.674, 342.36100000000005, 138.795, 92.53, 148.048, 240.57800000000003, 157.30100000000002, 388.62600000000003, 148.048, 55.518, 120.28900000000002, 222.072, 277.59, 499.66200000000003]","[120.375, 32.1, 24.075, 56.175, 56.175, 32.1, 64.2, 80.25, 192.6, 152.475, 112.35, 112.35, 144.45000000000002, 248.775, 152.475, 272.85, 184.575, 112.35, 96.3, 1051.275, 1629.075, 650.025, 128.4, 88.275]"
237,07/29/2024,True,9253,8025,7985.339,7631.775,"[305.349, 573.686, 379.37299999999993, 333.10800000000006, 203.56600000000003, 129.54199999999997, 101.78300000000002, 138.795, 897.5409999999999, 1091.854, 656.963, 333.10800000000006, 370.12, 259.08399999999995, 240.57800000000003, 397.87899999999996, 434.891, 212.819, 175.807, 92.53, 129.54199999999997, 129.54199999999997, 129.54199999999997, 268.337]","[345.075, 88.275, 128.4, 136.425, 112.35, 72.22500000000001, 136.425, 56.175, 104.325, 184.575, 136.425, 104.325, 216.675, 369.15, 425.325, 232.725, 248.775, 144.45000000000002, 224.7, 1420.425, 1661.175, 794.475, 248.775, 40.125]"
238,07/30/2024,True,9253,8025,8929.145,5954.55,"[397.87899999999996, 397.87899999999996, 407.13200000000006, 416.385, 249.83100000000002, 351.614, 268.337, 333.10800000000006, 1082.6009999999999, 1064.095, 943.8059999999999, 286.843, 194.31300000000002, 286.843, 212.819, 305.349, 194.31300000000002, 175.807, 166.55400000000003, 74.024, 83.27700000000002, 240.57800000000003, 425.638, 370.12]","[72.22500000000001, 32.1, 32.1, 32.1, 72.22500000000001, 40.125, 312.975, 72.22500000000001, 88.275, 144.45000000000002, 72.22500000000001, 224.7, 208.65, 104.325, 176.55, 136.425, 385.2, 120.375, 160.5, 1235.85, 1613.025, 441.375, 136.425, 40.125]"
239,07/31/2024,True,9253,8025,7152.569,5713.8,"[573.686, 351.614, 286.843, 231.32500000000002, 185.06, 148.048, 120.28900000000002, 259.08399999999995, 925.3000000000001, 832.77, 619.951, 333.10800000000006, 185.06, 296.096, 231.32500000000002, 166.55400000000003, 185.06, 92.53, 166.55400000000003, 74.024, 138.795, 360.867, 194.31300000000002, 194.31300000000002]","[40.125, 64.2, 40.125, 40.125, 64.2, 16.05, 296.92500000000007, 184.575, 96.3, 56.175, 184.575, 208.65, 128.4, 208.65, 152.475, 216.675, 152.475, 224.7, 312.975, 1219.8, 1163.625, 272.85, 144.45000000000002, 224.7]"
240,08/01/2024,True,9253,8025,7652.231000000001,5368.725,"[407.13200000000006, 370.12, 259.08399999999995, 111.036, 74.024, 138.795, 92.53, 259.08399999999995, 1249.155, 1276.9140000000002, 666.2160000000001, 277.59, 222.072, 138.795, 240.57800000000003, 185.06, 416.385, 157.30100000000002, 101.78300000000002, 55.518, 46.265, 249.83100000000002, 268.337, 388.62600000000003]","[104.325, 112.35, 120.375, 48.15, 64.2, 56.175, 256.8, 224.7, 32.1, 88.275, 64.2, 96.3, 136.425, 216.675, 136.425, 200.625, 64.2, 136.425, 128.4, 946.95, 1380.3, 393.225, 280.875, 80.25]"
241,08/02/2024,True,9439,8025,7787.175,7415.1,"[302.048, 396.43800000000005, 594.657, 405.87699999999995, 169.90200000000002, 132.146, 198.21900000000002, 509.7060000000001, 1189.314, 736.242, 320.92600000000004, 273.731, 254.85300000000004, 339.80400000000003, 368.121, 235.97500000000002, 141.585, 132.146, 151.024, 103.82900000000001, 56.634, 207.65800000000002, 368.121, 198.21900000000002]","[160.5, 16.05, 24.075, 40.125, 40.125, 152.475, 361.125, 184.575, 152.475, 152.475, 88.275, 168.525, 128.4, 192.6, 96.3, 48.15, 136.425, 136.425, 296.92500000000007, 1364.25, 1958.1, 1259.925, 136.425, 120.375]"
242,08/03/2024,True,9439,8025,8004.272000000001,6765.075,"[273.731, 349.24300000000005, 396.43800000000005, 396.43800000000005, 368.121, 320.92600000000004, 94.39, 547.462, 1274.265, 755.12, 500.267, 235.97500000000002, 339.80400000000003, 245.41400000000002, 188.78, 283.17, 368.121, 245.41400000000002, 160.46300000000002, 66.073, 66.073, 198.21900000000002, 245.41400000000002, 84.95100000000001]","[32.1, 32.1, 24.075, 48.15, 136.425, 24.075, 256.8, 304.95, 208.65, 176.55, 56.175, 160.5, 112.35, 144.45000000000002, 208.65, 208.65, 144.45000000000002, 96.3, 369.15, 1267.95, 1171.6499999999999, 866.7, 393.225, 321.0]"
243,08/04/2024,True,9439,8025,8740.514000000001,5962.575,"[151.024, 339.80400000000003, 188.78, 443.633, 330.365, 547.462, 396.43800000000005, 670.169, 1368.655, 1132.68, 622.974, 349.24300000000005, 254.85300000000004, 198.21900000000002, 113.268, 188.78, 113.268, 132.146, 339.80400000000003, 75.512, 47.195, 207.65800000000002, 264.292, 264.292]","[264.825, 56.175, 144.45000000000002, 72.22500000000001, 72.22500000000001, 96.3, 152.475, 120.375, 48.15, 32.1, 88.275, 56.175, 64.2, 120.375, 152.475, 200.625, 120.375, 296.92500000000007, 505.575, 1107.45, 1356.225, 401.25, 184.575, 248.775]"
244,08/05/2024,True,9439,8025,8957.611,7447.2,"[160.46300000000002, 273.731, 443.633, 424.755, 226.536, 217.097, 217.097, 528.584, 1142.119, 943.9000000000001, 641.8520000000001, 604.096, 368.121, 302.048, 358.682, 254.85300000000004, 283.17, 207.65800000000002, 160.46300000000002, 94.39, 179.341, 273.731, 311.487, 339.80400000000003]","[104.325, 120.375, 104.325, 88.275, 96.3, 96.3, 280.875, 112.35, 104.325, 272.85, 385.2, 128.4, 200.625, 240.75, 176.55, 176.55, 264.825, 88.275, 569.775, 1757.4749999999997, 1308.075, 505.575, 160.5, 104.325]"
245,08/06/2024,True,9439,8025,8712.197,7551.525,"[538.023, 698.4860000000001, 726.803, 434.194, 264.292, 226.536, 141.585, 368.121, 1085.4850000000001, 745.681, 386.99899999999997, 226.536, 254.85300000000004, 443.633, 264.292, 292.609, 273.731, 302.048, 141.585, 103.82900000000001, 113.268, 141.585, 122.70700000000001, 415.31600000000003]","[56.175, 16.05, 32.1, 96.3, 128.4, 56.175, 144.45000000000002, 72.22500000000001, 136.425, 144.45000000000002, 136.425, 240.75, 248.775, 128.4, 136.425, 168.525, 104.325, 128.4, 569.775, 1958.1, 1934.025, 650.025, 136.425, 128.4]"
246,08/07/2024,True,9439,8025,9108.635,7800.3,"[500.267, 556.9010000000001, 471.95000000000005, 443.633, 358.682, 198.21900000000002, 103.82900000000001, 396.43800000000005, 1349.777, 783.437, 415.31600000000003, 368.121, 358.682, 358.682, 207.65800000000002, 198.21900000000002, 188.78, 424.755, 235.97500000000002, 66.073, 103.82900000000001, 377.56, 320.92600000000004, 320.92600000000004]","[32.1, 72.22500000000001, 40.125, 16.05, 16.05, 40.125, 120.375, 40.125, 88.275, 184.575, 112.35, 152.475, 184.575, 152.475, 288.90000000000003, 224.7, 192.6, 160.5, 529.65, 2568.0, 1966.125, 497.55, 104.325, 16.05]"
247,08/08/2024,True,9439,8025,9778.804,7294.725,"[311.487, 405.87699999999995, 443.633, 424.755, 462.511, 339.80400000000003, 151.024, 453.072, 1463.045, 1302.582, 792.8760000000001, 330.365, 443.633, 264.292, 330.365, 500.267, 292.609, 292.609, 245.41400000000002, 113.268, 132.146, 66.073, 84.95100000000001, 132.146]","[56.175, 72.22500000000001, 48.15, 56.175, 16.05, 56.175, 184.575, 72.22500000000001, 128.4, 96.3, 168.525, 304.95, 200.625, 369.15, 329.025, 64.2, 96.3, 104.325, 208.65, 1950.075, 1901.925, 617.925, 104.325, 88.275]"
248,08/09/2024,True,9439,8025,8825.465,6299.625,"[462.511, 434.194, 424.755, 349.24300000000005, 339.80400000000003, 264.292, 179.341, 283.17, 1368.655, 1434.728, 877.8270000000001, 273.731, 113.268, 207.65800000000002, 151.024, 254.85300000000004, 179.341, 264.292, 264.292, 56.634, 151.024, 188.78, 151.024, 151.024]","[48.15, 32.1, 32.1, 24.075, 104.325, 160.5, 304.95, 152.475, 112.35, 128.4, 56.175, 96.3, 240.75, 216.675, 337.05, 288.90000000000003, 553.725, 329.025, 56.175, 1003.125, 1107.45, 585.8249999999999, 256.8, 72.22500000000001]"
249,08/10/2024,True,9439,8025,7315.225,6355.8,"[132.146, 103.82900000000001, 141.585, 160.46300000000002, 254.85300000000004, 283.17, 509.7060000000001, 585.218, 1330.899, 1614.0690000000002, 453.072, 84.95100000000001, 113.268, 66.073, 84.95100000000001, 103.82900000000001, 207.65800000000002, 179.341, 141.585, 56.634, 84.95100000000001, 132.146, 188.78, 302.048]","[88.275, 64.2, 96.3, 96.3, 104.325, 64.2, 72.22500000000001, 104.325, 16.05, 32.1, 32.1, 224.7, 120.375, 216.675, 224.7, 417.3, 401.25, 120.375, 224.7, 1661.175, 1324.125, 513.6, 80.25, 56.175]"
250,08/11/2024,True,9439,8025,7975.955000000001,5794.05,"[566.34, 500.267, 556.9010000000001, 641.8520000000001, 396.43800000000005, 188.78, 103.82900000000001, 198.21900000000002, 1132.68, 962.7779999999999, 339.80400000000003, 141.585, 169.90200000000002, 151.024, 75.512, 160.46300000000002, 226.536, 396.43800000000005, 226.536, 75.512, 113.268, 132.146, 169.90200000000002, 349.24300000000005]","[56.175, 24.075, 32.1, 8.025, 8.025, 40.125, 72.22500000000001, 104.325, 32.1, 112.35, 184.575, 152.475, 88.275, 96.3, 272.85, 361.125, 112.35, 80.25, 176.55, 1340.175, 1677.225, 537.6750000000001, 200.625, 24.075]"
