,period,respondent,fueltype,type-name,value,value-units,Date,Hour Starting
4587,2023-02-13T19-06,ERCO,SUN,Solar,65,megawatthours,2023-02-13,18
4586,2023-02-13T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-13,19
4585,2023-02-13T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-13,20
4584,2023-02-13T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-13,21
4583,2023-02-13T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-13,22
4582,2023-02-14T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-13,23
4581,2023-02-14T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-14,0
4580,2023-02-14T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-14,1
4579,2023-02-14T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-14,2
4578,2023-02-14T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-14,3
4577,2023-02-14T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-14,4
4576,2023-02-14T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-14,5
4575,2023-02-14T07-06,ERCO,SUN,Solar,0,megawatthours,2023-02-14,6
4574,2023-02-14T08-06,ERCO,SUN,Solar,108,megawatthours,2023-02-14,7
4573,2023-02-14T09-06,ERCO,SUN,Solar,1711,megawatthours,2023-02-14,8
4572,2023-02-14T10-06,ERCO,SUN,Solar,2829,megawatthours,2023-02-14,9
4571,2023-02-14T11-06,ERCO,SUN,Solar,4202,megawatthours,2023-02-14,10
4570,2023-02-14T12-06,ERCO,SUN,Solar,5660,megawatthours,2023-02-14,11
4569,2023-02-14T13-06,ERCO,SUN,Solar,6320,megawatthours,2023-02-14,12
4568,2023-02-14T14-06,ERCO,SUN,Solar,5517,megawatthours,2023-02-14,13
4567,2023-02-14T15-06,ERCO,SUN,Solar,4848,megawatthours,2023-02-14,14
4566,2023-02-14T16-06,ERCO,SUN,Solar,4721,megawatthours,2023-02-14,15
4565,2023-02-14T17-06,ERCO,SUN,Solar,4218,megawatthours,2023-02-14,16
4564,2023-02-14T18-06,ERCO,SUN,Solar,1986,megawatthours,2023-02-14,17
4563,2023-02-14T19-06,ERCO,SUN,Solar,108,megawatthours,2023-02-14,18
4562,2023-02-14T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-14,19
4561,2023-02-14T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-14,20
4560,2023-02-14T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-14,21
4559,2023-02-14T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-14,22
4558,2023-02-15T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-14,23
4557,2023-02-15T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-15,0
4556,2023-02-15T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-15,1
4555,2023-02-15T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-15,2
4554,2023-02-15T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-15,3
4553,2023-02-15T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-15,4
4552,2023-02-15T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-15,5
4551,2023-02-15T07-06,ERCO,SUN,Solar,0,megawatthours,2023-02-15,6
4550,2023-02-15T08-06,ERCO,SUN,Solar,258,megawatthours,2023-02-15,7
4549,2023-02-15T09-06,ERCO,SUN,Solar,3876,megawatthours,2023-02-15,8
4548,2023-02-15T10-06,ERCO,SUN,Solar,6557,megawatthours,2023-02-15,9
4547,2023-02-15T11-06,ERCO,SUN,Solar,7016,megawatthours,2023-02-15,10
4546,2023-02-15T12-06,ERCO,SUN,Solar,5710,megawatthours,2023-02-15,11
4545,2023-02-15T13-06,ERCO,SUN,Solar,5284,megawatthours,2023-02-15,12
4544,2023-02-15T14-06,ERCO,SUN,Solar,4962,megawatthours,2023-02-15,13
4543,2023-02-15T15-06,ERCO,SUN,Solar,4908,megawatthours,2023-02-15,14
4542,2023-02-15T16-06,ERCO,SUN,Solar,5007,megawatthours,2023-02-15,15
4541,2023-02-15T17-06,ERCO,SUN,Solar,4398,megawatthours,2023-02-15,16
4540,2023-02-15T18-06,ERCO,SUN,Solar,2078,megawatthours,2023-02-15,17
4539,2023-02-15T19-06,ERCO,SUN,Solar,163,megawatthours,2023-02-15,18
4538,2023-02-15T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-15,19
4537,2023-02-15T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-15,20
4536,2023-02-15T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-15,21
4535,2023-02-15T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-15,22
4534,2023-02-16T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-15,23
4533,2023-02-16T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-16,0
4532,2023-02-16T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-16,1
4531,2023-02-16T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-16,2
4530,2023-02-16T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-16,3
4529,2023-02-16T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-16,4
4528,2023-02-16T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-16,5
4527,2023-02-16T07-06,ERCO,SUN,Solar,0,megawatthours,2023-02-16,6
4526,2023-02-16T08-06,ERCO,SUN,Solar,93,megawatthours,2023-02-16,7
4525,2023-02-16T09-06,ERCO,SUN,Solar,1688,megawatthours,2023-02-16,8
4524,2023-02-16T10-06,ERCO,SUN,Solar,3615,megawatthours,2023-02-16,9
4523,2023-02-16T11-06,ERCO,SUN,Solar,5126,megawatthours,2023-02-16,10
4522,2023-02-16T12-06,ERCO,SUN,Solar,6028,megawatthours,2023-02-16,11
4521,2023-02-16T13-06,ERCO,SUN,Solar,5677,megawatthours,2023-02-16,12
4520,2023-02-16T14-06,ERCO,SUN,Solar,4825,megawatthours,2023-02-16,13
4519,2023-02-16T15-06,ERCO,SUN,Solar,4140,megawatthours,2023-02-16,14
4518,2023-02-16T16-06,ERCO,SUN,Solar,3659,megawatthours,2023-02-16,15
4517,2023-02-16T17-06,ERCO,SUN,Solar,2449,megawatthours,2023-02-16,16
4516,2023-02-16T18-06,ERCO,SUN,Solar,1478,megawatthours,2023-02-16,17
4515,2023-02-16T19-06,ERCO,SUN,Solar,231,megawatthours,2023-02-16,18
4514,2023-02-16T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-16,19
4513,2023-02-16T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-16,20
4512,2023-02-16T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-16,21
4511,2023-02-16T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-16,22
4510,2023-02-17T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-16,23
4509,2023-02-17T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-17,0
4508,2023-02-17T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-17,1
4507,2023-02-17T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-17,2
4506,2023-02-17T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-17,3
4505,2023-02-17T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-17,4
4504,2023-02-17T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-17,5
4503,2023-02-17T07-06,ERCO,SUN,Solar,0,megawatthours,2023-02-17,6
4502,2023-02-17T08-06,ERCO,SUN,Solar,652,megawatthours,2023-02-17,7
4501,2023-02-17T09-06,ERCO,SUN,Solar,6280,megawatthours,2023-02-17,8
4500,2023-02-17T10-06,ERCO,SUN,Solar,10318,megawatthours,2023-02-17,9
4499,2023-02-17T11-06,ERCO,SUN,Solar,10629,megawatthours,2023-02-17,10
4498,2023-02-17T12-06,ERCO,SUN,Solar,11061,megawatthours,2023-02-17,11
4497,2023-02-17T13-06,ERCO,SUN,Solar,10814,megawatthours,2023-02-17,12
4496,2023-02-17T14-06,ERCO,SUN,Solar,10747,megawatthours,2023-02-17,13
4495,2023-02-17T15-06,ERCO,SUN,Solar,11104,megawatthours,2023-02-17,14
4494,2023-02-17T16-06,ERCO,SUN,Solar,11197,megawatthours,2023-02-17,15
4493,2023-02-17T17-06,ERCO,SUN,Solar,9763,megawatthours,2023-02-17,16
4492,2023-02-17T18-06,ERCO,SUN,Solar,3546,megawatthours,2023-02-17,17
4491,2023-02-17T19-06,ERCO,SUN,Solar,198,megawatthours,2023-02-17,18
4490,2023-02-17T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-17,19
4489,2023-02-17T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-17,20
4488,2023-02-17T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-17,21
4487,2023-02-17T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-17,22
4486,2023-02-18T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-17,23
4485,2023-02-18T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-18,0
4484,2023-02-18T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-18,1
4483,2023-02-18T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-18,2
4482,2023-02-18T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-18,3
4481,2023-02-18T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-18,4
4480,2023-02-18T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-18,5
4479,2023-02-18T07-06,ERCO,SUN,Solar,1,megawatthours,2023-02-18,6
4478,2023-02-18T08-06,ERCO,SUN,Solar,635,megawatthours,2023-02-18,7
4477,2023-02-18T09-06,ERCO,SUN,Solar,3456,megawatthours,2023-02-18,8
4476,2023-02-18T10-06,ERCO,SUN,Solar,4524,megawatthours,2023-02-18,9
4475,2023-02-18T11-06,ERCO,SUN,Solar,4743,megawatthours,2023-02-18,10
4474,2023-02-18T12-06,ERCO,SUN,Solar,4706,megawatthours,2023-02-18,11
4473,2023-02-18T13-06,ERCO,SUN,Solar,4881,megawatthours,2023-02-18,12
4472,2023-02-18T14-06,ERCO,SUN,Solar,4726,megawatthours,2023-02-18,13
4471,2023-02-18T15-06,ERCO,SUN,Solar,4409,megawatthours,2023-02-18,14
4470,2023-02-18T16-06,ERCO,SUN,Solar,3660,megawatthours,2023-02-18,15
4469,2023-02-18T17-06,ERCO,SUN,Solar,2202,megawatthours,2023-02-18,16
4468,2023-02-18T18-06,ERCO,SUN,Solar,866,megawatthours,2023-02-18,17
4467,2023-02-18T19-06,ERCO,SUN,Solar,119,megawatthours,2023-02-18,18
4466,2023-02-18T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-18,19
4465,2023-02-18T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-18,20
4464,2023-02-18T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-18,21
4463,2023-02-18T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-18,22
4462,2023-02-19T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-18,23
4461,2023-02-19T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-19,0
4460,2023-02-19T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-19,1
4459,2023-02-19T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-19,2
4458,2023-02-19T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-19,3
4457,2023-02-19T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-19,4
4456,2023-02-19T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-19,5
4455,2023-02-19T07-06,ERCO,SUN,Solar,0,megawatthours,2023-02-19,6
4454,2023-02-19T08-06,ERCO,SUN,Solar,396,megawatthours,2023-02-19,7
4453,2023-02-19T09-06,ERCO,SUN,Solar,2321,megawatthours,2023-02-19,8
4452,2023-02-19T10-06,ERCO,SUN,Solar,4651,megawatthours,2023-02-19,9
4451,2023-02-19T11-06,ERCO,SUN,Solar,6042,megawatthours,2023-02-19,10
4450,2023-02-19T12-06,ERCO,SUN,Solar,6135,megawatthours,2023-02-19,11
4449,2023-02-19T13-06,ERCO,SUN,Solar,6353,megawatthours,2023-02-19,12
4448,2023-02-19T14-06,ERCO,SUN,Solar,6174,megawatthours,2023-02-19,13
4447,2023-02-19T15-06,ERCO,SUN,Solar,5207,megawatthours,2023-02-19,14
4446,2023-02-19T16-06,ERCO,SUN,Solar,3900,megawatthours,2023-02-19,15
4445,2023-02-19T17-06,ERCO,SUN,Solar,2754,megawatthours,2023-02-19,16
4444,2023-02-19T18-06,ERCO,SUN,Solar,1018,megawatthours,2023-02-19,17
4443,2023-02-19T19-06,ERCO,SUN,Solar,40,megawatthours,2023-02-19,18
4442,2023-02-19T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-19,19
4441,2023-02-19T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-19,20
4440,2023-02-19T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-19,21
4439,2023-02-19T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-19,22
4438,2023-02-20T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-19,23
4437,2023-02-20T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-20,0
4436,2023-02-20T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-20,1
4435,2023-02-20T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-20,2
4434,2023-02-20T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-20,3
4433,2023-02-20T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-20,4
4432,2023-02-20T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-20,5
4431,2023-02-20T07-06,ERCO,SUN,Solar,0,megawatthours,2023-02-20,6
4430,2023-02-20T08-06,ERCO,SUN,Solar,288,megawatthours,2023-02-20,7
4429,2023-02-20T09-06,ERCO,SUN,Solar,1919,megawatthours,2023-02-20,8
4428,2023-02-20T10-06,ERCO,SUN,Solar,3846,megawatthours,2023-02-20,9
4427,2023-02-20T11-06,ERCO,SUN,Solar,4677,megawatthours,2023-02-20,10
4426,2023-02-20T12-06,ERCO,SUN,Solar,4887,megawatthours,2023-02-20,11
4425,2023-02-20T13-06,ERCO,SUN,Solar,5144,megawatthours,2023-02-20,12
4424,2023-02-20T14-06,ERCO,SUN,Solar,4923,megawatthours,2023-02-20,13
4423,2023-02-20T15-06,ERCO,SUN,Solar,5180,megawatthours,2023-02-20,14
4422,2023-02-20T16-06,ERCO,SUN,Solar,4847,megawatthours,2023-02-20,15
4421,2023-02-20T17-06,ERCO,SUN,Solar,4251,megawatthours,2023-02-20,16
4420,2023-02-20T18-06,ERCO,SUN,Solar,2392,megawatthours,2023-02-20,17
4419,2023-02-20T19-06,ERCO,SUN,Solar,135,megawatthours,2023-02-20,18
4418,2023-02-20T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-20,19
4417,2023-02-20T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-20,20
4416,2023-02-20T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-20,21
4415,2023-02-20T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-20,22
4414,2023-02-21T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-20,23
4413,2023-02-21T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-21,0
4412,2023-02-21T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-21,1
4411,2023-02-21T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-21,2
4410,2023-02-21T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-21,3
4409,2023-02-21T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-21,4
4408,2023-02-21T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-21,5
4407,2023-02-21T07-06,ERCO,SUN,Solar,0,megawatthours,2023-02-21,6
4406,2023-02-21T08-06,ERCO,SUN,Solar,377,megawatthours,2023-02-21,7
4405,2023-02-21T09-06,ERCO,SUN,Solar,3663,megawatthours,2023-02-21,8
4404,2023-02-21T10-06,ERCO,SUN,Solar,7017,megawatthours,2023-02-21,9
4403,2023-02-21T11-06,ERCO,SUN,Solar,7586,megawatthours,2023-02-21,10
4402,2023-02-21T12-06,ERCO,SUN,Solar,7797,megawatthours,2023-02-21,11
4401,2023-02-21T13-06,ERCO,SUN,Solar,6508,megawatthours,2023-02-21,12
4400,2023-02-21T14-06,ERCO,SUN,Solar,5039,megawatthours,2023-02-21,13
4399,2023-02-21T15-06,ERCO,SUN,Solar,4615,megawatthours,2023-02-21,14
4398,2023-02-21T16-06,ERCO,SUN,Solar,4500,megawatthours,2023-02-21,15
4397,2023-02-21T17-06,ERCO,SUN,Solar,3430,megawatthours,2023-02-21,16
4396,2023-02-21T18-06,ERCO,SUN,Solar,1093,megawatthours,2023-02-21,17
4395,2023-02-21T19-06,ERCO,SUN,Solar,69,megawatthours,2023-02-21,18
4394,2023-02-21T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-21,19
4393,2023-02-21T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-21,20
4392,2023-02-21T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-21,21
4391,2023-02-21T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-21,22
4390,2023-02-22T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-21,23
4389,2023-02-22T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-22,0
4388,2023-02-22T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-22,1
4387,2023-02-22T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-22,2
4386,2023-02-22T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-22,3
4385,2023-02-22T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-22,4
4384,2023-02-22T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-22,5
4383,2023-02-22T07-06,ERCO,SUN,Solar,0,megawatthours,2023-02-22,6
4382,2023-02-22T08-06,ERCO,SUN,Solar,211,megawatthours,2023-02-22,7
4381,2023-02-22T09-06,ERCO,SUN,Solar,1834,megawatthours,2023-02-22,8
4380,2023-02-22T10-06,ERCO,SUN,Solar,2942,megawatthours,2023-02-22,9
4379,2023-02-22T11-06,ERCO,SUN,Solar,3164,megawatthours,2023-02-22,10
4378,2023-02-22T12-06,ERCO,SUN,Solar,4011,megawatthours,2023-02-22,11
4377,2023-02-22T13-06,ERCO,SUN,Solar,4229,megawatthours,2023-02-22,12
4376,2023-02-22T14-06,ERCO,SUN,Solar,4574,megawatthours,2023-02-22,13
4375,2023-02-22T15-06,ERCO,SUN,Solar,4805,megawatthours,2023-02-22,14
4374,2023-02-22T16-06,ERCO,SUN,Solar,4656,megawatthours,2023-02-22,15
4373,2023-02-22T17-06,ERCO,SUN,Solar,4090,megawatthours,2023-02-22,16
4372,2023-02-22T18-06,ERCO,SUN,Solar,2062,megawatthours,2023-02-22,17
4371,2023-02-22T19-06,ERCO,SUN,Solar,278,megawatthours,2023-02-22,18
4370,2023-02-22T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-22,19
4369,2023-02-22T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-22,20
4368,2023-02-22T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-22,21
4367,2023-02-22T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-22,22
4366,2023-02-23T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-22,23
4365,2023-02-23T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-23,0
4364,2023-02-23T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-23,1
4363,2023-02-23T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-23,2
4362,2023-02-23T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-23,3
4361,2023-02-23T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-23,4
4360,2023-02-23T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-23,5
4359,2023-02-23T07-06,ERCO,SUN,Solar,0,megawatthours,2023-02-23,6
4358,2023-02-23T08-06,ERCO,SUN,Solar,496,megawatthours,2023-02-23,7
4357,2023-02-23T09-06,ERCO,SUN,Solar,4544,megawatthours,2023-02-23,8
4356,2023-02-23T10-06,ERCO,SUN,Solar,6680,megawatthours,2023-02-23,9
4355,2023-02-23T11-06,ERCO,SUN,Solar,7281,megawatthours,2023-02-23,10
4354,2023-02-23T12-06,ERCO,SUN,Solar,7086,megawatthours,2023-02-23,11
4353,2023-02-23T13-06,ERCO,SUN,Solar,7292,megawatthours,2023-02-23,12
4352,2023-02-23T14-06,ERCO,SUN,Solar,7130,megawatthours,2023-02-23,13
4351,2023-02-23T15-06,ERCO,SUN,Solar,6820,megawatthours,2023-02-23,14
4350,2023-02-23T16-06,ERCO,SUN,Solar,6631,megawatthours,2023-02-23,15
4349,2023-02-23T17-06,ERCO,SUN,Solar,5544,megawatthours,2023-02-23,16
4348,2023-02-23T18-06,ERCO,SUN,Solar,2918,megawatthours,2023-02-23,17
4347,2023-02-23T19-06,ERCO,SUN,Solar,316,megawatthours,2023-02-23,18
4346,2023-02-23T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-23,19
4345,2023-02-23T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-23,20
4344,2023-02-23T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-23,21
4343,2023-02-23T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-23,22
4342,2023-02-24T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-23,23
4341,2023-02-24T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-24,0
4340,2023-02-24T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-24,1
4339,2023-02-24T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-24,2
4338,2023-02-24T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-24,3
4337,2023-02-24T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-24,4
4336,2023-02-24T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-24,5
4335,2023-02-24T07-06,ERCO,SUN,Solar,0,megawatthours,2023-02-24,6
4334,2023-02-24T08-06,ERCO,SUN,Solar,173,megawatthours,2023-02-24,7
4333,2023-02-24T09-06,ERCO,SUN,Solar,1408,megawatthours,2023-02-24,8
4332,2023-02-24T10-06,ERCO,SUN,Solar,2675,megawatthours,2023-02-24,9
4331,2023-02-24T11-06,ERCO,SUN,Solar,4003,megawatthours,2023-02-24,10
4330,2023-02-24T12-06,ERCO,SUN,Solar,5314,megawatthours,2023-02-24,11
4329,2023-02-24T13-06,ERCO,SUN,Solar,6496,megawatthours,2023-02-24,12
4328,2023-02-24T14-06,ERCO,SUN,Solar,6200,megawatthours,2023-02-24,13
4327,2023-02-24T15-06,ERCO,SUN,Solar,5937,megawatthours,2023-02-24,14
4326,2023-02-24T16-06,ERCO,SUN,Solar,5372,megawatthours,2023-02-24,15
4325,2023-02-24T17-06,ERCO,SUN,Solar,3348,megawatthours,2023-02-24,16
4324,2023-02-24T18-06,ERCO,SUN,Solar,1203,megawatthours,2023-02-24,17
4323,2023-02-24T19-06,ERCO,SUN,Solar,96,megawatthours,2023-02-24,18
4322,2023-02-24T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-24,19
4321,2023-02-24T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-24,20
4320,2023-02-24T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-24,21
4319,2023-02-24T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-24,22
4318,2023-02-25T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-24,23
4317,2023-02-25T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-25,0
4316,2023-02-25T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-25,1
4315,2023-02-25T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-25,2
4314,2023-02-25T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-25,3
4313,2023-02-25T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-25,4
4312,2023-02-25T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-25,5
4311,2023-02-25T07-06,ERCO,SUN,Solar,0,megawatthours,2023-02-25,6
4310,2023-02-25T08-06,ERCO,SUN,Solar,95,megawatthours,2023-02-25,7
4309,2023-02-25T09-06,ERCO,SUN,Solar,595,megawatthours,2023-02-25,8
4308,2023-02-25T10-06,ERCO,SUN,Solar,1593,megawatthours,2023-02-25,9
4307,2023-02-25T11-06,ERCO,SUN,Solar,2861,megawatthours,2023-02-25,10
4306,2023-02-25T12-06,ERCO,SUN,Solar,3844,megawatthours,2023-02-25,11
4305,2023-02-25T13-06,ERCO,SUN,Solar,4030,megawatthours,2023-02-25,12
4304,2023-02-25T14-06,ERCO,SUN,Solar,4318,megawatthours,2023-02-25,13
4303,2023-02-25T15-06,ERCO,SUN,Solar,4150,megawatthours,2023-02-25,14
4302,2023-02-25T16-06,ERCO,SUN,Solar,3598,megawatthours,2023-02-25,15
4301,2023-02-25T17-06,ERCO,SUN,Solar,2968,megawatthours,2023-02-25,16
4300,2023-02-25T18-06,ERCO,SUN,Solar,1119,megawatthours,2023-02-25,17
4299,2023-02-25T19-06,ERCO,SUN,Solar,74,megawatthours,2023-02-25,18
4298,2023-02-25T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-25,19
4297,2023-02-25T21-06,ERCO,SUN,Solar,0,megawatthours,2023-02-25,20
4296,2023-02-25T22-06,ERCO,SUN,Solar,0,megawatthours,2023-02-25,21
4295,2023-02-25T23-06,ERCO,SUN,Solar,0,megawatthours,2023-02-25,22
4294,2023-02-26T00-06,ERCO,SUN,Solar,0,megawatthours,2023-02-25,23
4293,2023-02-26T01-06,ERCO,SUN,Solar,0,megawatthours,2023-02-26,0
4292,2023-02-26T02-06,ERCO,SUN,Solar,0,megawatthours,2023-02-26,1
4291,2023-02-26T03-06,ERCO,SUN,Solar,0,megawatthours,2023-02-26,2
4290,2023-02-26T04-06,ERCO,SUN,Solar,0,megawatthours,2023-02-26,3
4289,2023-02-26T05-06,ERCO,SUN,Solar,0,megawatthours,2023-02-26,4
4288,2023-02-26T06-06,ERCO,SUN,Solar,0,megawatthours,2023-02-26,5
4287,2023-02-26T07-06,ERCO,SUN,Solar,0,megawatthours,2023-02-26,6
4286,2023-02-26T08-06,ERCO,SUN,Solar,122,megawatthours,2023-02-26,7
4285,2023-02-26T09-06,ERCO,SUN,Solar,906,megawatthours,2023-02-26,8
4284,2023-02-26T10-06,ERCO,SUN,Solar,2054,megawatthours,2023-02-26,9
4283,2023-02-26T11-06,ERCO,SUN,Solar,3795,megawatthours,2023-02-26,10
4282,2023-02-26T12-06,ERCO,SUN,Solar,4871,megawatthours,2023-02-26,11
4281,2023-02-26T13-06,ERCO,SUN,Solar,5472,megawatthours,2023-02-26,12
4280,2023-02-26T14-06,ERCO,SUN,Solar,4583,megawatthours,2023-02-26,13
4279,2023-02-26T15-06,ERCO,SUN,Solar,3651,megawatthours,2023-02-26,14
4278,2023-02-26T16-06,ERCO,SUN,Solar,3042,megawatthours,2023-02-26,15
4277,2023-02-26T17-06,ERCO,SUN,Solar,2411,megawatthours,2023-02-26,16
4276,2023-02-26T18-06,ERCO,SUN,Solar,1075,megawatthours,2023-02-26,17
4275,2023-02-26T19-06,ERCO,SUN,Solar,63,megawatthours,2023-02-26,18
4274,2023-02-26T20-06,ERCO,SUN,Solar,0,megawatthours,2023-02-26,19
