,period,respondent,fueltype,type-name,value,value-units,Date,Hour Starting
13875,2024-04-30T07-05,ERCO,NG,Natural Gas,17471,megawatthours,2024-04-30,6
13874,2024-04-30T08-05,ERCO,WND,Wind,19046,megawatthours,2024-04-30,7
13873,2024-04-30T08-05,ERCO,SUN,Solar,1302,megawatthours,2024-04-30,7
13872,2024-04-30T08-05,ERCO,NG,Natural Gas,17721,megawatthours,2024-04-30,7
13869,2024-04-30T09-05,ERCO,NG,Natural Gas,16850,megawatthours,2024-04-30,8
13871,2024-04-30T09-05,ERCO,WND,Wind,16889,megawatthours,2024-04-30,8
13870,2024-04-30T09-05,ERCO,SUN,Solar,5759,megawatthours,2024-04-30,8
13866,2024-04-30T10-05,ERCO,NG,Natural Gas,15841,megawatthours,2024-04-30,9
13867,2024-04-30T10-05,ERCO,SUN,Solar,7890,megawatthours,2024-04-30,9
13868,2024-04-30T10-05,ERCO,WND,Wind,17688,megawatthours,2024-04-30,9
13865,2024-04-30T11-05,ERCO,WND,Wind,18270,megawatthours,2024-04-30,10
13864,2024-04-30T11-05,ERCO,SUN,Solar,9263,megawatthours,2024-04-30,10
13863,2024-04-30T11-05,ERCO,NG,Natural Gas,16058,megawatthours,2024-04-30,10
13862,2024-04-30T12-05,ERCO,WND,Wind,17737,megawatthours,2024-04-30,11
13861,2024-04-30T12-05,ERCO,SUN,Solar,11139,megawatthours,2024-04-30,11
13860,2024-04-30T12-05,ERCO,NG,Natural Gas,16844,megawatthours,2024-04-30,11
13857,2024-04-30T13-05,ERCO,NG,Natural Gas,17976,megawatthours,2024-04-30,12
13859,2024-04-30T13-05,ERCO,WND,Wind,17095,megawatthours,2024-04-30,12
13858,2024-04-30T13-05,ERCO,SUN,Solar,12707,megawatthours,2024-04-30,12
13855,2024-04-30T14-05,ERCO,SUN,Solar,13128,megawatthours,2024-04-30,13
13854,2024-04-30T14-05,ERCO,NG,Natural Gas,20336,megawatthours,2024-04-30,13
13856,2024-04-30T14-05,ERCO,WND,Wind,16737,megawatthours,2024-04-30,13
13851,2024-04-30T15-05,ERCO,NG,Natural Gas,21692,megawatthours,2024-04-30,14
13852,2024-04-30T15-05,ERCO,SUN,Solar,13291,megawatthours,2024-04-30,14
13853,2024-04-30T15-05,ERCO,WND,Wind,17208,megawatthours,2024-04-30,14
13850,2024-04-30T16-05,ERCO,WND,Wind,17876,megawatthours,2024-04-30,15
13849,2024-04-30T16-05,ERCO,SUN,Solar,14252,megawatthours,2024-04-30,15
13848,2024-04-30T16-05,ERCO,NG,Natural Gas,21949,megawatthours,2024-04-30,15
13847,2024-04-30T17-05,ERCO,WND,Wind,18181,megawatthours,2024-04-30,16
13846,2024-04-30T17-05,ERCO,SUN,Solar,13804,megawatthours,2024-04-30,16
13845,2024-04-30T17-05,ERCO,NG,Natural Gas,23079,megawatthours,2024-04-30,16
13844,2024-04-30T18-05,ERCO,WND,Wind,19399,megawatthours,2024-04-30,17
13843,2024-04-30T18-05,ERCO,SUN,Solar,11989,megawatthours,2024-04-30,17
13842,2024-04-30T18-05,ERCO,NG,Natural Gas,23400,megawatthours,2024-04-30,17
13840,2024-04-30T19-05,ERCO,SUN,Solar,7793,megawatthours,2024-04-30,18
13839,2024-04-30T19-05,ERCO,NG,Natural Gas,24539,megawatthours,2024-04-30,18
13841,2024-04-30T19-05,ERCO,WND,Wind,20579,megawatthours,2024-04-30,18
13838,2024-04-30T20-05,ERCO,WND,Wind,21563,megawatthours,2024-04-30,19
13837,2024-04-30T20-05,ERCO,SUN,Solar,2350,megawatthours,2024-04-30,19
13836,2024-04-30T20-05,ERCO,NG,Natural Gas,26389,megawatthours,2024-04-30,19
13835,2024-04-30T21-05,ERCO,WND,Wind,22438,megawatthours,2024-04-30,20
13834,2024-04-30T21-05,ERCO,SUN,Solar,88,megawatthours,2024-04-30,20
13833,2024-04-30T21-05,ERCO,NG,Natural Gas,27337,megawatthours,2024-04-30,20
13832,2024-04-30T22-05,ERCO,WND,Wind,23032,megawatthours,2024-04-30,21
13831,2024-04-30T22-05,ERCO,SUN,Solar,0,megawatthours,2024-04-30,21
13830,2024-04-30T22-05,ERCO,NG,Natural Gas,25821,megawatthours,2024-04-30,21
13827,2024-04-30T23-05,ERCO,NG,Natural Gas,22126,megawatthours,2024-04-30,22
13829,2024-04-30T23-05,ERCO,WND,Wind,24030,megawatthours,2024-04-30,22
13828,2024-04-30T23-05,ERCO,SUN,Solar,0,megawatthours,2024-04-30,22
13825,2024-05-01T00-05,ERCO,SUN,Solar,1,megawatthours,2024-04-30,23
13824,2024-05-01T00-05,ERCO,NG,Natural Gas,19190,megawatthours,2024-04-30,23
13826,2024-05-01T00-05,ERCO,WND,Wind,23747,megawatthours,2024-04-30,23
13823,2024-05-01T01-05,ERCO,WND,Wind,22737,megawatthours,2024-05-01,0
13822,2024-05-01T01-05,ERCO,SUN,Solar,1,megawatthours,2024-05-01,0
13821,2024-05-01T01-05,ERCO,NG,Natural Gas,16866,megawatthours,2024-05-01,0
13820,2024-05-01T02-05,ERCO,WND,Wind,21856,megawatthours,2024-05-01,1
13819,2024-05-01T02-05,ERCO,SUN,Solar,5,megawatthours,2024-05-01,1
13818,2024-05-01T02-05,ERCO,NG,Natural Gas,15761,megawatthours,2024-05-01,1
13817,2024-05-01T03-05,ERCO,WND,Wind,20933,megawatthours,2024-05-01,2
13816,2024-05-01T03-05,ERCO,SUN,Solar,1,megawatthours,2024-05-01,2
13815,2024-05-01T03-05,ERCO,NG,Natural Gas,15286,megawatthours,2024-05-01,2
13812,2024-05-01T04-05,ERCO,NG,Natural Gas,15462,megawatthours,2024-05-01,3
13814,2024-05-01T04-05,ERCO,WND,Wind,19732,megawatthours,2024-05-01,3
13813,2024-05-01T04-05,ERCO,SUN,Solar,0,megawatthours,2024-05-01,3
13809,2024-05-01T05-05,ERCO,NG,Natural Gas,14790,megawatthours,2024-05-01,4
13810,2024-05-01T05-05,ERCO,SUN,Solar,1,megawatthours,2024-05-01,4
13811,2024-05-01T05-05,ERCO,WND,Wind,20340,megawatthours,2024-05-01,4
13808,2024-05-01T06-05,ERCO,WND,Wind,20093,megawatthours,2024-05-01,5
13807,2024-05-01T06-05,ERCO,SUN,Solar,1,megawatthours,2024-05-01,5
13806,2024-05-01T06-05,ERCO,NG,Natural Gas,16185,megawatthours,2024-05-01,5
13805,2024-05-01T07-05,ERCO,WND,Wind,19373,megawatthours,2024-05-01,6
13804,2024-05-01T07-05,ERCO,SUN,Solar,8,megawatthours,2024-05-01,6
13803,2024-05-01T07-05,ERCO,NG,Natural Gas,18832,megawatthours,2024-05-01,6
13800,2024-05-01T08-05,ERCO,NG,Natural Gas,19853,megawatthours,2024-05-01,7
13802,2024-05-01T08-05,ERCO,WND,Wind,18188,megawatthours,2024-05-01,7
13801,2024-05-01T08-05,ERCO,SUN,Solar,1013,megawatthours,2024-05-01,7
13798,2024-05-01T09-05,ERCO,SUN,Solar,4673,megawatthours,2024-05-01,8
13797,2024-05-01T09-05,ERCO,NG,Natural Gas,18441,megawatthours,2024-05-01,8
13799,2024-05-01T09-05,ERCO,WND,Wind,17156,megawatthours,2024-05-01,8
13794,2024-05-01T10-05,ERCO,NG,Natural Gas,16535,megawatthours,2024-05-01,9
13795,2024-05-01T10-05,ERCO,SUN,Solar,6904,megawatthours,2024-05-01,9
13796,2024-05-01T10-05,ERCO,WND,Wind,18422,megawatthours,2024-05-01,9
13793,2024-05-01T11-05,ERCO,WND,Wind,19030,megawatthours,2024-05-01,10
13792,2024-05-01T11-05,ERCO,SUN,Solar,7964,megawatthours,2024-05-01,10
13791,2024-05-01T11-05,ERCO,NG,Natural Gas,16666,megawatthours,2024-05-01,10
13790,2024-05-01T12-05,ERCO,WND,Wind,19088,megawatthours,2024-05-01,11
13789,2024-05-01T12-05,ERCO,SUN,Solar,9438,megawatthours,2024-05-01,11
13788,2024-05-01T12-05,ERCO,NG,Natural Gas,16990,megawatthours,2024-05-01,11
13787,2024-05-01T13-05,ERCO,WND,Wind,18955,megawatthours,2024-05-01,12
13786,2024-05-01T13-05,ERCO,SUN,Solar,10562,megawatthours,2024-05-01,12
13785,2024-05-01T13-05,ERCO,NG,Natural Gas,17326,megawatthours,2024-05-01,12
13783,2024-05-01T14-05,ERCO,SUN,Solar,10385,megawatthours,2024-05-01,13
13782,2024-05-01T14-05,ERCO,NG,Natural Gas,18296,megawatthours,2024-05-01,13
13784,2024-05-01T14-05,ERCO,WND,Wind,19506,megawatthours,2024-05-01,13
13781,2024-05-01T15-05,ERCO,WND,Wind,20472,megawatthours,2024-05-01,14
13780,2024-05-01T15-05,ERCO,SUN,Solar,9507,megawatthours,2024-05-01,14
13779,2024-05-01T15-05,ERCO,NG,Natural Gas,19124,megawatthours,2024-05-01,14
13778,2024-05-01T16-05,ERCO,WND,Wind,21537,megawatthours,2024-05-01,15
13777,2024-05-01T16-05,ERCO,SUN,Solar,8488,megawatthours,2024-05-01,15
13776,2024-05-01T16-05,ERCO,NG,Natural Gas,19775,megawatthours,2024-05-01,15
13775,2024-05-01T17-05,ERCO,WND,Wind,22893,megawatthours,2024-05-01,16
13774,2024-05-01T17-05,ERCO,SUN,Solar,7116,megawatthours,2024-05-01,16
13773,2024-05-01T17-05,ERCO,NG,Natural Gas,20613,megawatthours,2024-05-01,16
13770,2024-05-01T18-05,ERCO,NG,Natural Gas,21781,megawatthours,2024-05-01,17
13772,2024-05-01T18-05,ERCO,WND,Wind,23716,megawatthours,2024-05-01,17
13771,2024-05-01T18-05,ERCO,SUN,Solar,5139,megawatthours,2024-05-01,17
13768,2024-05-01T19-05,ERCO,SUN,Solar,2906,megawatthours,2024-05-01,18
13767,2024-05-01T19-05,ERCO,NG,Natural Gas,22533,megawatthours,2024-05-01,18
13769,2024-05-01T19-05,ERCO,WND,Wind,23936,megawatthours,2024-05-01,18
13766,2024-05-01T20-05,ERCO,WND,Wind,23557,megawatthours,2024-05-01,19
13765,2024-05-01T20-05,ERCO,SUN,Solar,1177,megawatthours,2024-05-01,19
13764,2024-05-01T20-05,ERCO,NG,Natural Gas,22673,megawatthours,2024-05-01,19
13763,2024-05-01T21-05,ERCO,WND,Wind,21366,megawatthours,2024-05-01,20
13762,2024-05-01T21-05,ERCO,SUN,Solar,97,megawatthours,2024-05-01,20
13761,2024-05-01T21-05,ERCO,NG,Natural Gas,25095,megawatthours,2024-05-01,20
13760,2024-05-01T22-05,ERCO,WND,Wind,20047,megawatthours,2024-05-01,21
13759,2024-05-01T22-05,ERCO,SUN,Solar,0,megawatthours,2024-05-01,21
13758,2024-05-01T22-05,ERCO,NG,Natural Gas,24935,megawatthours,2024-05-01,21
13755,2024-05-01T23-05,ERCO,NG,Natural Gas,24240,megawatthours,2024-05-01,22
13757,2024-05-01T23-05,ERCO,WND,Wind,17953,megawatthours,2024-05-01,22
13756,2024-05-01T23-05,ERCO,SUN,Solar,0,megawatthours,2024-05-01,22
13752,2024-05-02T00-05,ERCO,NG,Natural Gas,22105,megawatthours,2024-05-01,23
13753,2024-05-02T00-05,ERCO,SUN,Solar,0,megawatthours,2024-05-01,23
13754,2024-05-02T00-05,ERCO,WND,Wind,18451,megawatthours,2024-05-01,23
13751,2024-05-02T01-05,ERCO,WND,Wind,18235,megawatthours,2024-05-02,0
13750,2024-05-02T01-05,ERCO,SUN,Solar,1,megawatthours,2024-05-02,0
13749,2024-05-02T01-05,ERCO,NG,Natural Gas,20333,megawatthours,2024-05-02,0
13748,2024-05-02T02-05,ERCO,WND,Wind,16550,megawatthours,2024-05-02,1
13747,2024-05-02T02-05,ERCO,SUN,Solar,1,megawatthours,2024-05-02,1
13746,2024-05-02T02-05,ERCO,NG,Natural Gas,20216,megawatthours,2024-05-02,1
13743,2024-05-02T03-05,ERCO,NG,Natural Gas,20988,megawatthours,2024-05-02,2
13745,2024-05-02T03-05,ERCO,WND,Wind,14286,megawatthours,2024-05-02,2
13744,2024-05-02T03-05,ERCO,SUN,Solar,1,megawatthours,2024-05-02,2
13741,2024-05-02T04-05,ERCO,SUN,Solar,1,megawatthours,2024-05-02,3
13740,2024-05-02T04-05,ERCO,NG,Natural Gas,20663,megawatthours,2024-05-02,3
13742,2024-05-02T04-05,ERCO,WND,Wind,14239,megawatthours,2024-05-02,3
13737,2024-05-02T05-05,ERCO,NG,Natural Gas,21384,megawatthours,2024-05-02,4
13738,2024-05-02T05-05,ERCO,SUN,Solar,1,megawatthours,2024-05-02,4
13739,2024-05-02T05-05,ERCO,WND,Wind,13503,megawatthours,2024-05-02,4
13736,2024-05-02T06-05,ERCO,WND,Wind,12751,megawatthours,2024-05-02,5
13735,2024-05-02T06-05,ERCO,SUN,Solar,1,megawatthours,2024-05-02,5
13734,2024-05-02T06-05,ERCO,NG,Natural Gas,22593,megawatthours,2024-05-02,5
13733,2024-05-02T07-05,ERCO,WND,Wind,13565,megawatthours,2024-05-02,6
13732,2024-05-02T07-05,ERCO,SUN,Solar,1,megawatthours,2024-05-02,6
13731,2024-05-02T07-05,ERCO,NG,Natural Gas,23101,megawatthours,2024-05-02,6
13730,2024-05-02T08-05,ERCO,WND,Wind,13219,megawatthours,2024-05-02,7
13729,2024-05-02T08-05,ERCO,SUN,Solar,526,megawatthours,2024-05-02,7
13728,2024-05-02T08-05,ERCO,NG,Natural Gas,23519,megawatthours,2024-05-02,7
13726,2024-05-02T09-05,ERCO,SUN,Solar,3801,megawatthours,2024-05-02,8
13725,2024-05-02T09-05,ERCO,NG,Natural Gas,22935,megawatthours,2024-05-02,8
13727,2024-05-02T09-05,ERCO,WND,Wind,12458,megawatthours,2024-05-02,8
13724,2024-05-02T10-05,ERCO,WND,Wind,12818,megawatthours,2024-05-02,9
13723,2024-05-02T10-05,ERCO,SUN,Solar,8302,megawatthours,2024-05-02,9
13722,2024-05-02T10-05,ERCO,NG,Natural Gas,21087,megawatthours,2024-05-02,9
13721,2024-05-02T11-05,ERCO,WND,Wind,11049,megawatthours,2024-05-02,10
13720,2024-05-02T11-05,ERCO,SUN,Solar,11496,megawatthours,2024-05-02,10
13719,2024-05-02T11-05,ERCO,NG,Natural Gas,20883,megawatthours,2024-05-02,10
13718,2024-05-02T12-05,ERCO,WND,Wind,8320,megawatthours,2024-05-02,11
13717,2024-05-02T12-05,ERCO,SUN,Solar,12410,megawatthours,2024-05-02,11
13716,2024-05-02T12-05,ERCO,NG,Natural Gas,22788,megawatthours,2024-05-02,11
13713,2024-05-02T13-05,ERCO,NG,Natural Gas,25180,megawatthours,2024-05-02,12
13715,2024-05-02T13-05,ERCO,WND,Wind,6138,megawatthours,2024-05-02,12
13714,2024-05-02T13-05,ERCO,SUN,Solar,12328,megawatthours,2024-05-02,12
13711,2024-05-02T14-05,ERCO,SUN,Solar,13607,megawatthours,2024-05-02,13
13710,2024-05-02T14-05,ERCO,NG,Natural Gas,25410,megawatthours,2024-05-02,13
13712,2024-05-02T14-05,ERCO,WND,Wind,5226,megawatthours,2024-05-02,13
13709,2024-05-02T15-05,ERCO,WND,Wind,5104,megawatthours,2024-05-02,14
13708,2024-05-02T15-05,ERCO,SUN,Solar,14102,megawatthours,2024-05-02,14
13707,2024-05-02T15-05,ERCO,NG,Natural Gas,26096,megawatthours,2024-05-02,14
13706,2024-05-02T16-05,ERCO,WND,Wind,4999,megawatthours,2024-05-02,15
13705,2024-05-02T16-05,ERCO,SUN,Solar,13806,megawatthours,2024-05-02,15
13704,2024-05-02T16-05,ERCO,NG,Natural Gas,26919,megawatthours,2024-05-02,15
13703,2024-05-02T17-05,ERCO,WND,Wind,6207,megawatthours,2024-05-02,16
13702,2024-05-02T17-05,ERCO,SUN,Solar,14186,megawatthours,2024-05-02,16
13701,2024-05-02T17-05,ERCO,NG,Natural Gas,26830,megawatthours,2024-05-02,16
13698,2024-05-02T18-05,ERCO,NG,Natural Gas,27224,megawatthours,2024-05-02,17
13700,2024-05-02T18-05,ERCO,WND,Wind,7859,megawatthours,2024-05-02,17
13699,2024-05-02T18-05,ERCO,SUN,Solar,12137,megawatthours,2024-05-02,17
13695,2024-05-02T19-05,ERCO,NG,Natural Gas,27881,megawatthours,2024-05-02,18
13696,2024-05-02T19-05,ERCO,SUN,Solar,8625,megawatthours,2024-05-02,18
13697,2024-05-02T19-05,ERCO,WND,Wind,10071,megawatthours,2024-05-02,18
13694,2024-05-02T20-05,ERCO,WND,Wind,11094,megawatthours,2024-05-02,19
13693,2024-05-02T20-05,ERCO,SUN,Solar,3038,megawatthours,2024-05-02,19
13692,2024-05-02T20-05,ERCO,NG,Natural Gas,30339,megawatthours,2024-05-02,19
13691,2024-05-02T21-05,ERCO,WND,Wind,12120,megawatthours,2024-05-02,20
13690,2024-05-02T21-05,ERCO,SUN,Solar,132,megawatthours,2024-05-02,20
13689,2024-05-02T21-05,ERCO,NG,Natural Gas,31060,megawatthours,2024-05-02,20
13686,2024-05-02T22-05,ERCO,NG,Natural Gas,30213,megawatthours,2024-05-02,21
13688,2024-05-02T22-05,ERCO,WND,Wind,12983,megawatthours,2024-05-02,21
13687,2024-05-02T22-05,ERCO,SUN,Solar,0,megawatthours,2024-05-02,21
13684,2024-05-02T23-05,ERCO,SUN,Solar,0,megawatthours,2024-05-02,22
13683,2024-05-02T23-05,ERCO,NG,Natural Gas,27545,megawatthours,2024-05-02,22
13685,2024-05-02T23-05,ERCO,WND,Wind,13415,megawatthours,2024-05-02,22
13680,2024-05-03T00-05,ERCO,NG,Natural Gas,25477,megawatthours,2024-05-02,23
13681,2024-05-03T00-05,ERCO,SUN,Solar,0,megawatthours,2024-05-02,23
13682,2024-05-03T00-05,ERCO,WND,Wind,13588,megawatthours,2024-05-02,23
13679,2024-05-03T01-05,ERCO,WND,Wind,12308,megawatthours,2024-05-03,0
13678,2024-05-03T01-05,ERCO,SUN,Solar,0,megawatthours,2024-05-03,0
13677,2024-05-03T01-05,ERCO,NG,Natural Gas,25444,megawatthours,2024-05-03,0
13676,2024-05-03T02-05,ERCO,WND,Wind,11454,megawatthours,2024-05-03,1
13675,2024-05-03T02-05,ERCO,SUN,Solar,0,megawatthours,2024-05-03,1
13674,2024-05-03T02-05,ERCO,NG,Natural Gas,24707,megawatthours,2024-05-03,1
13673,2024-05-03T03-05,ERCO,WND,Wind,9449,megawatthours,2024-05-03,2
13672,2024-05-03T03-05,ERCO,SUN,Solar,1,megawatthours,2024-05-03,2
13671,2024-05-03T03-05,ERCO,NG,Natural Gas,25181,megawatthours,2024-05-03,2
13669,2024-05-03T04-05,ERCO,SUN,Solar,1,megawatthours,2024-05-03,3
13668,2024-05-03T04-05,ERCO,NG,Natural Gas,25485,megawatthours,2024-05-03,3
13670,2024-05-03T04-05,ERCO,WND,Wind,8105,megawatthours,2024-05-03,3
13667,2024-05-03T05-05,ERCO,WND,Wind,7101,megawatthours,2024-05-03,4
13666,2024-05-03T05-05,ERCO,SUN,Solar,1,megawatthours,2024-05-03,4
13665,2024-05-03T05-05,ERCO,NG,Natural Gas,26061,megawatthours,2024-05-03,4
13664,2024-05-03T06-05,ERCO,WND,Wind,5047,megawatthours,2024-05-03,5
13663,2024-05-03T06-05,ERCO,SUN,Solar,1,megawatthours,2024-05-03,5
13662,2024-05-03T06-05,ERCO,NG,Natural Gas,27628,megawatthours,2024-05-03,5
13661,2024-05-03T07-05,ERCO,WND,Wind,4166,megawatthours,2024-05-03,6
13660,2024-05-03T07-05,ERCO,SUN,Solar,7,megawatthours,2024-05-03,6
13659,2024-05-03T07-05,ERCO,NG,Natural Gas,29186,megawatthours,2024-05-03,6
13656,2024-05-03T08-05,ERCO,NG,Natural Gas,29554,megawatthours,2024-05-03,7
13658,2024-05-03T08-05,ERCO,WND,Wind,4313,megawatthours,2024-05-03,7
13657,2024-05-03T08-05,ERCO,SUN,Solar,904,megawatthours,2024-05-03,7
13654,2024-05-03T09-05,ERCO,SUN,Solar,4779,megawatthours,2024-05-03,8
13653,2024-05-03T09-05,ERCO,NG,Natural Gas,28053,megawatthours,2024-05-03,8
13655,2024-05-03T09-05,ERCO,WND,Wind,3963,megawatthours,2024-05-03,8
13652,2024-05-03T10-05,ERCO,WND,Wind,4113,megawatthours,2024-05-03,9
13651,2024-05-03T10-05,ERCO,SUN,Solar,7943,megawatthours,2024-05-03,9
13650,2024-05-03T10-05,ERCO,NG,Natural Gas,26780,megawatthours,2024-05-03,9
13649,2024-05-03T11-05,ERCO,WND,Wind,4155,megawatthours,2024-05-03,10
13648,2024-05-03T11-05,ERCO,SUN,Solar,9311,megawatthours,2024-05-03,10
13647,2024-05-03T11-05,ERCO,NG,Natural Gas,27152,megawatthours,2024-05-03,10
13646,2024-05-03T12-05,ERCO,WND,Wind,4416,megawatthours,2024-05-03,11
13645,2024-05-03T12-05,ERCO,SUN,Solar,11098,megawatthours,2024-05-03,11
13644,2024-05-03T12-05,ERCO,NG,Natural Gas,27216,megawatthours,2024-05-03,11
13641,2024-05-03T13-05,ERCO,NG,Natural Gas,26403,megawatthours,2024-05-03,12
13643,2024-05-03T13-05,ERCO,WND,Wind,5885,megawatthours,2024-05-03,12
13642,2024-05-03T13-05,ERCO,SUN,Solar,12633,megawatthours,2024-05-03,12
13638,2024-05-03T14-05,ERCO,NG,Natural Gas,25154,megawatthours,2024-05-03,13
13639,2024-05-03T14-05,ERCO,SUN,Solar,13640,megawatthours,2024-05-03,13
13640,2024-05-03T14-05,ERCO,WND,Wind,8296,megawatthours,2024-05-03,13
13637,2024-05-03T15-05,ERCO,WND,Wind,12003,megawatthours,2024-05-03,14
13636,2024-05-03T15-05,ERCO,SUN,Solar,13637,megawatthours,2024-05-03,14
13635,2024-05-03T15-05,ERCO,NG,Natural Gas,22827,megawatthours,2024-05-03,14
13634,2024-05-03T16-05,ERCO,WND,Wind,16400,megawatthours,2024-05-03,15
13633,2024-05-03T16-05,ERCO,SUN,Solar,11326,megawatthours,2024-05-03,15
13632,2024-05-03T16-05,ERCO,NG,Natural Gas,20157,megawatthours,2024-05-03,15
13629,2024-05-03T17-05,ERCO,NG,Natural Gas,20172,megawatthours,2024-05-03,16
13631,2024-05-03T17-05,ERCO,WND,Wind,18908,megawatthours,2024-05-03,16
13630,2024-05-03T17-05,ERCO,SUN,Solar,9629,megawatthours,2024-05-03,16
13627,2024-05-03T18-05,ERCO,SUN,Solar,7678,megawatthours,2024-05-03,17
13626,2024-05-03T18-05,ERCO,NG,Natural Gas,20103,megawatthours,2024-05-03,17
13628,2024-05-03T18-05,ERCO,WND,Wind,21588,megawatthours,2024-05-03,17
13623,2024-05-03T19-05,ERCO,NG,Natural Gas,20246,megawatthours,2024-05-03,18
13624,2024-05-03T19-05,ERCO,SUN,Solar,5039,megawatthours,2024-05-03,18
13625,2024-05-03T19-05,ERCO,WND,Wind,22865,megawatthours,2024-05-03,18
13622,2024-05-03T20-05,ERCO,WND,Wind,23538,megawatthours,2024-05-03,19
13621,2024-05-03T20-05,ERCO,SUN,Solar,1664,megawatthours,2024-05-03,19
13620,2024-05-03T20-05,ERCO,NG,Natural Gas,20889,megawatthours,2024-05-03,19
13619,2024-05-03T21-05,ERCO,WND,Wind,24200,megawatthours,2024-05-03,20
13618,2024-05-03T21-05,ERCO,SUN,Solar,107,megawatthours,2024-05-03,20
13617,2024-05-03T21-05,ERCO,NG,Natural Gas,21535,megawatthours,2024-05-03,20
13616,2024-05-03T22-05,ERCO,WND,Wind,23951,megawatthours,2024-05-03,21
13615,2024-05-03T22-05,ERCO,SUN,Solar,1,megawatthours,2024-05-03,21
13614,2024-05-03T22-05,ERCO,NG,Natural Gas,21041,megawatthours,2024-05-03,21
13612,2024-05-03T23-05,ERCO,SUN,Solar,1,megawatthours,2024-05-03,22
13611,2024-05-03T23-05,ERCO,NG,Natural Gas,19664,megawatthours,2024-05-03,22
13613,2024-05-03T23-05,ERCO,WND,Wind,23219,megawatthours,2024-05-03,22
13610,2024-05-04T00-05,ERCO,WND,Wind,23280,megawatthours,2024-05-03,23
13609,2024-05-04T00-05,ERCO,SUN,Solar,1,megawatthours,2024-05-03,23
13608,2024-05-04T00-05,ERCO,NG,Natural Gas,17070,megawatthours,2024-05-03,23
13607,2024-05-04T01-05,ERCO,WND,Wind,23655,megawatthours,2024-05-04,0
13606,2024-05-04T01-05,ERCO,SUN,Solar,1,megawatthours,2024-05-04,0
13605,2024-05-04T01-05,ERCO,NG,Natural Gas,14566,megawatthours,2024-05-04,0
13604,2024-05-04T02-05,ERCO,WND,Wind,22863,megawatthours,2024-05-04,1
13603,2024-05-04T02-05,ERCO,SUN,Solar,0,megawatthours,2024-05-04,1
13602,2024-05-04T02-05,ERCO,NG,Natural Gas,13614,megawatthours,2024-05-04,1
13599,2024-05-04T03-05,ERCO,NG,Natural Gas,13615,megawatthours,2024-05-04,2
13601,2024-05-04T03-05,ERCO,WND,Wind,21404,megawatthours,2024-05-04,2
13600,2024-05-04T03-05,ERCO,SUN,Solar,0,megawatthours,2024-05-04,2
13597,2024-05-04T04-05,ERCO,SUN,Solar,0,megawatthours,2024-05-04,3
13596,2024-05-04T04-05,ERCO,NG,Natural Gas,14516,megawatthours,2024-05-04,3
13598,2024-05-04T04-05,ERCO,WND,Wind,19464,megawatthours,2024-05-04,3
13595,2024-05-04T05-05,ERCO,WND,Wind,18079,megawatthours,2024-05-04,4
13594,2024-05-04T05-05,ERCO,SUN,Solar,0,megawatthours,2024-05-04,4
13593,2024-05-04T05-05,ERCO,NG,Natural Gas,15369,megawatthours,2024-05-04,4
13592,2024-05-04T06-05,ERCO,WND,Wind,16841,megawatthours,2024-05-04,5
13591,2024-05-04T06-05,ERCO,SUN,Solar,0,megawatthours,2024-05-04,5
13590,2024-05-04T06-05,ERCO,NG,Natural Gas,16507,megawatthours,2024-05-04,5
13589,2024-05-04T07-05,ERCO,WND,Wind,14778,megawatthours,2024-05-04,6
13588,2024-05-04T07-05,ERCO,SUN,Solar,14,megawatthours,2024-05-04,6
13587,2024-05-04T07-05,ERCO,NG,Natural Gas,18975,megawatthours,2024-05-04,6
13584,2024-05-04T08-05,ERCO,NG,Natural Gas,19979,megawatthours,2024-05-04,7
13586,2024-05-04T08-05,ERCO,WND,Wind,13456,megawatthours,2024-05-04,7
13585,2024-05-04T08-05,ERCO,SUN,Solar,1106,megawatthours,2024-05-04,7
13581,2024-05-04T09-05,ERCO,NG,Natural Gas,19415,megawatthours,2024-05-04,8
13582,2024-05-04T09-05,ERCO,SUN,Solar,4570,megawatthours,2024-05-04,8
13583,2024-05-04T09-05,ERCO,WND,Wind,12552,megawatthours,2024-05-04,8
13580,2024-05-04T10-05,ERCO,WND,Wind,11565,megawatthours,2024-05-04,9
13579,2024-05-04T10-05,ERCO,SUN,Solar,7196,megawatthours,2024-05-04,9
13578,2024-05-04T10-05,ERCO,NG,Natural Gas,20136,megawatthours,2024-05-04,9
13577,2024-05-04T11-05,ERCO,WND,Wind,12695,megawatthours,2024-05-04,10
13576,2024-05-04T11-05,ERCO,SUN,Solar,9750,megawatthours,2024-05-04,10
13575,2024-05-04T11-05,ERCO,NG,Natural Gas,18488,megawatthours,2024-05-04,10
13572,2024-05-04T12-05,ERCO,NG,Natural Gas,19205,megawatthours,2024-05-04,11
13574,2024-05-04T12-05,ERCO,WND,Wind,12600,megawatthours,2024-05-04,11
13573,2024-05-04T12-05,ERCO,SUN,Solar,11137,megawatthours,2024-05-04,11
13570,2024-05-04T13-05,ERCO,SUN,Solar,11778,megawatthours,2024-05-04,12
13569,2024-05-04T13-05,ERCO,NG,Natural Gas,19680,megawatthours,2024-05-04,12
13571,2024-05-04T13-05,ERCO,WND,Wind,13066,megawatthours,2024-05-04,12
13566,2024-05-04T14-05,ERCO,NG,Natural Gas,19856,megawatthours,2024-05-04,13
13567,2024-05-04T14-05,ERCO,SUN,Solar,12130,megawatthours,2024-05-04,13
